distance_km,city_share_pct,avg_speed_city,avg_speed_hwy,ac_on,persons_in_car,tire_pressure_bar,outside_temp_c,fuel_used_l
439.8,27.8,46.4,126.9,1,3,2.2,-6.4,42.02
616.2,6.9,49.8,129.1,0,3,2.2,-4.1,52.4
132.7,27.0,47.5,127.4,0,2,2.0,16.6,11.7
226.0,64.3,44.9,115.5,0,1,2.2,25.0,21.03
420.0,97.9,47.6,118.5,0,5,1.8,-9.9,50.37
286.3,58.4,43.9,127.1,1,4,2.2,31.6,29.66
352.0,80.8,30.1,122.7,0,4,2.25,0.7,38.4
388.1,33.4,21.9,112.2,0,3,2.2,-8.7,35.94
681.1,84.1,21.0,110.6,0,4,2.25,20.3,72.58
211.7,81.9,18.8,112.6,0,5,2.25,-5.9,23.87
189.6,65.4,32.9,102.4,1,4,2.0,-2.4,20.83
543.6,78.2,20.7,100.7,0,1,1.8,29.7,54.57
251.3,96.4,49.9,93.5,0,4,1.8,1.4,29.19
549.6,37.4,44.0,108.7,1,5,2.25,28.2,54.64
227.6,76.1,32.4,98.8,1,3,2.25,9.0,24.11
298.3,56.8,31.4,114.6,0,3,1.8,15.8,29.68
242.2,92.8,23.1,87.2,0,3,2.0,26.2,25.74
497.9,19.0,21.2,101.6,0,4,2.25,8.6,43.37
579.7,93.3,22.1,91.1,1,3,1.8,14.9,66.89
68.1,59.9,20.1,124.3,0,5,2.0,-8.0,7.12
401.1,52.2,24.5,129.7,0,2,2.0,-5.6,38.69
199.7,87.9,33.5,111.6,1,2,1.8,16.9,22.25
208.7,53.9,42.2,105.8,0,4,2.0,22.6,20.1
444.4,31.9,27.1,122.0,1,5,2.0,24.2,43.18
475.2,75.6,25.7,112.2,1,5,2.0,-3.2,54.44
328.3,46.7,45.1,92.0,1,5,1.8,8.9,34.17
407.2,51.8,26.7,128.5,1,3,2.2,20.4,40.41
30.8,82.8,38.4,127.8,1,3,2.2,-9.8,3.18
580.8,54.2,20.2,116.9,1,5,2.2,1.9,62.33
583.4,61.2,42.7,96.5,1,3,2.2,18.1,59.87
531.5,86.5,28.8,114.9,0,3,1.8,2.4,58.89
204.0,53.8,29.9,125.6,1,4,2.2,5.4,20.8
397.3,31.8,24.7,110.7,1,1,1.8,14.9,36.77
220.5,85.8,39.8,102.2,0,3,1.8,17.9,23.39
531.3,19.2,42.9,106.7,1,4,1.8,0.2,51.34
61.4,23.6,34.5,85.2,0,4,2.2,-0.5,5.75
278.3,87.6,35.5,94.9,1,2,1.8,9.8,31.16
347.7,72.7,32.5,103.7,1,3,2.2,2.7,37.88
495.8,64.3,45.7,94.4,1,3,2.2,15.7,51.33
286.2,52.8,49.6,125.8,0,5,2.2,37.5,28.6
235.0,82.4,46.2,91.2,0,4,2.2,34.1,25.03
149.8,87.6,44.1,121.5,0,5,2.0,-5.9,17.21
174.5,57.8,36.8,113.0,1,3,2.0,4.7,18.11
343.4,61.8,22.5,102.3,0,1,2.0,-3.3,33.34
110.4,33.5,35.6,86.1,1,1,2.25,21.7,10.03
581.2,77.9,33.7,104.8,0,3,2.2,16.1,59.21
696.7,31.7,18.5,98.8,1,2,1.8,18.4,65.47
408.0,32.5,32.2,125.3,0,5,2.0,29.6,38.33
142.9,17.2,19.9,111.7,1,3,2.2,29.6,12.81
155.4,90.7,21.9,127.4,0,3,2.25,10.9,16.33
393.7,74.1,32.8,118.7,1,3,2.0,13.9,41.92
466.5,66.9,42.0,118.4,1,2,2.0,27.4,47.35
60.8,91.8,40.2,124.7,0,5,2.2,13.7,6.94
15.2,21.8,35.2,85.4,0,1,1.8,34.7,1.04
312.0,83.3,25.5,90.0,0,5,2.25,19.9,33.99
86.5,22.1,43.1,115.7,0,5,1.8,32.2,8.04
328.3,52.8,43.5,105.9,0,5,2.25,-4.2,33.89
121.3,78.9,24.9,122.1,1,2,2.2,-5.3,13.34
313.9,83.6,44.8,121.6,1,2,2.2,18.6,33.47
120.6,68.8,48.1,88.2,1,4,2.0,10.4,12.79
132.4,99.7,45.4,115.5,1,5,2.25,14.5,15.82
661.5,52.8,29.5,117.8,0,2,2.0,-8.5,63.48
415.1,83.6,45.1,86.4,1,3,1.8,19.4,46.82
390.4,48.1,42.5,105.3,1,5,1.8,38.9,41.32
172.0,78.0,22.1,111.8,0,3,1.8,-3.1,18.91
56.3,18.7,18.6,87.7,0,4,1.8,1.7,5.13
444.8,95.3,36.8,100.2,0,5,2.0,9.5,49.89
294.0,63.7,33.9,95.6,0,1,2.25,20.0,27.86
44.4,65.5,46.6,124.2,0,1,2.0,32.6,4.12
124.9,86.3,18.2,86.3,1,2,2.0,-0.7,14.11
312.2,49.3,23.8,97.5,0,4,2.2,29.0,30.07
395.3,8.8,20.7,104.8,1,3,2.2,30.4,34.12
360.0,13.3,37.1,112.5,1,1,1.8,7.0,31.46
663.9,24.6,26.1,122.5,1,2,1.8,39.8,61.07
353.8,81.0,44.6,118.8,0,4,1.8,25.2,38.23
48.5,63.0,47.2,94.5,0,3,2.2,18.9,4.77
615.1,68.0,25.5,117.6,0,3,1.8,31.9,63.14
185.3,66.3,45.3,110.4,1,5,1.8,-1.4,20.94
109.3,83.1,22.3,95.5,1,5,1.8,-2.6,13.02
129.3,58.6,31.5,91.8,1,4,2.25,9.0,13.29
540.4,61.4,40.3,94.3,1,3,2.2,10.9,55.34
355.6,22.7,22.7,109.9,1,4,2.0,2.4,33.62
398.5,60.8,26.1,90.9,0,1,1.8,-8.9,39.64
597.2,77.3,27.4,93.0,1,5,2.2,33.4,67.17
677.2,58.4,41.9,86.6,0,5,2.0,15.2,68.21
370.9,36.2,35.6,107.9,0,5,2.2,11.0,35.01
559.8,11.9,20.7,103.0,1,3,2.2,0.6,50.41
300.9,49.2,49.7,113.5,1,3,2.25,34.0,29.88
617.4,37.3,28.5,128.4,1,4,1.8,5.7,61.51
515.7,85.5,35.5,97.6,1,5,1.8,16.7,60.63
539.8,59.6,33.6,125.7,0,2,2.2,35.7,51.16
680.9,79.6,49.2,94.7,0,1,2.25,28.7,66.65
190.4,63.0,22.2,112.5,1,5,2.0,-9.8,21.01
521.2,57.8,36.8,117.9,1,3,2.0,-9.9,54.19
278.2,96.9,35.5,113.9,1,5,1.8,30.6,33.72
546.4,79.2,30.9,94.6,1,4,1.8,0.2,63.89
598.8,67.9,32.2,122.9,1,5,2.0,30.8,65.15
544.7,12.6,35.0,85.2,1,3,1.8,1.5,50.73
21.4,87.9,34.4,114.0,1,2,2.0,14.0,2.46
11.8,34.6,47.8,88.6,1,3,2.2,-8.5,1.42
662.6,63.5,20.9,110.5,1,4,2.2,26.8,69.72
463.4,91.9,19.0,93.0,1,5,2.25,26.1,54.26
203.3,56.6,45.9,109.4,0,4,2.2,-8.5,20.73
297.4,99.6,35.3,101.3,1,2,1.8,6.9,34.09
684.7,56.1,32.4,96.8,0,5,1.8,24.7,70.87
568.5,64.8,47.8,101.9,0,5,2.0,0.7,60.41
442.2,38.8,47.4,108.6,0,1,2.0,19.6,39.02
216.1,79.9,28.0,106.6,1,5,2.25,14.8,24.64
274.9,68.3,23.2,114.1,1,5,2.25,35.8,29.88
648.0,29.0,41.1,121.3,1,2,2.2,6.8,59.17
689.6,92.4,30.2,96.4,1,4,1.8,23.3,80.96
662.7,24.3,39.2,124.5,1,4,2.25,19.5,61.44
671.8,78.7,42.3,116.5,1,5,2.0,-1.7,78.08
697.1,37.7,20.2,89.5,0,4,2.25,37.4,64.74
101.5,89.0,50.0,122.6,1,2,2.25,14.7,11.21
250.2,73.1,48.6,88.8,0,2,2.0,18.2,24.84
632.3,58.1,40.2,86.6,1,1,2.2,5.6,61.67
460.0,82.3,47.2,91.5,0,2,2.2,4.3,48.05
89.8,60.1,44.0,109.9,0,3,1.8,35.7,8.82
137.9,37.6,32.7,129.1,0,2,2.2,5.1,12.07
164.3,46.3,26.1,119.5,0,1,2.2,3.4,15.21
646.1,51.3,34.4,88.1,1,1,2.2,10.0,61.44
575.5,93.3,49.4,106.2,0,5,1.8,39.7,65.76
399.6,77.9,39.2,93.7,0,3,2.25,3.1,42.34
528.1,22.9,26.1,98.0,0,3,1.8,0.1,48.75
555.4,8.6,19.2,98.6,0,4,1.8,-0.3,49.99
272.7,45.2,34.1,86.7,1,3,2.25,12.5,26.82
626.0,32.2,18.8,119.5,1,2,2.2,21.1,57.72
188.5,50.4,39.1,111.1,1,3,2.25,24.5,18.77
224.0,34.4,39.1,127.6,1,2,1.8,21.5,21.27
493.5,91.7,47.4,127.7,1,5,1.8,33.2,58.93
200.8,31.8,25.0,118.8,1,5,2.2,34.4,19.23
136.8,72.0,24.0,95.6,0,3,2.25,18.5,13.94
332.7,30.2,39.0,129.6,1,5,1.8,19.4,33.04
421.4,81.6,44.6,127.4,0,5,2.0,-9.9,47.2
575.9,6.9,29.1,102.0,1,3,2.0,26.5,49.44
160.3,92.3,25.9,123.2,0,3,2.2,32.6,16.87
603.4,27.1,43.7,97.9,0,3,2.2,24.6,53.06
11.6,46.7,32.7,110.5,0,1,2.25,5.6,1.04
637.2,10.2,35.0,101.3,1,4,1.8,-2.0,59.67
251.0,42.2,41.2,101.1,1,4,2.2,4.6,25.2
308.9,93.2,21.0,127.6,0,1,2.25,37.8,31.2
200.8,7.1,40.8,110.3,0,2,2.25,6.7,16.2
242.8,73.7,35.2,96.4,1,1,2.0,32.4,24.94
595.7,18.2,21.1,107.5,1,4,2.25,7.9,53.96
223.8,13.0,44.1,127.8,1,5,1.8,-0.7,21.76
315.4,34.5,26.9,87.7,1,3,2.0,2.1,30.6
207.8,18.5,38.2,88.8,0,3,2.0,16.1,17.58
425.2,30.9,43.0,98.1,1,4,2.25,3.2,41.81
323.6,61.0,42.4,89.7,0,5,2.2,-2.9,34.07
19.8,51.5,43.1,88.9,1,2,2.0,10.0,1.71
591.8,94.8,32.4,101.8,0,4,2.2,-5.7,66.91
282.2,31.3,19.3,128.9,0,2,2.2,15.9,24.79
270.9,9.7,22.9,106.0,1,5,2.0,7.3,24.39
185.2,18.5,19.8,91.8,0,5,1.8,11.3,16.9
243.8,27.1,30.5,116.3,0,2,2.2,28.5,21.2
27.0,23.7,30.4,116.6,0,4,2.25,-2.4,2.75
140.4,15.6,28.9,86.8,1,3,2.2,15.0,12.32
566.7,24.7,29.2,97.9,1,4,2.25,4.6,54.32
370.2,62.8,27.6,88.7,1,3,1.8,7.1,39.35
245.2,93.6,35.8,100.1,0,3,1.8,33.2,26.77
582.9,15.7,48.9,91.6,1,3,2.2,-6.0,53.09
513.3,57.6,49.1,111.5,1,4,1.8,16.0,54.54
572.6,72.4,38.2,104.5,1,5,2.25,2.5,65.26
387.5,57.5,41.6,95.9,0,3,2.0,38.0,37.36
594.7,14.8,38.2,122.2,0,1,2.0,25.4,48.35
390.1,29.0,22.1,120.3,0,2,2.25,-3.7,35.15
448.0,79.0,44.2,115.9,1,3,2.25,1.1,49.66
566.1,59.2,43.7,94.9,0,3,2.0,34.2,54.77
15.2,65.5,33.9,121.0,1,4,2.2,35.6,1.82
694.7,32.6,36.9,120.8,0,5,1.8,-1.2,68.52
605.3,80.6,40.9,119.6,1,1,2.2,39.2,62.48
421.1,23.5,20.7,123.3,1,3,2.0,30.0,38.0
344.5,38.8,32.2,104.9,1,4,2.25,6.8,33.66
629.0,12.3,37.8,123.2,1,4,2.25,27.8,56.24
97.4,48.0,30.9,112.9,0,1,1.8,-0.8,9.47
501.0,91.6,46.8,127.4,1,1,2.0,1.3,54.98
430.9,97.8,46.7,86.6,0,1,2.2,5.2,43.85
364.5,58.6,41.6,113.6,0,2,1.8,9.1,35.32
169.7,58.8,33.1,108.6,1,2,2.25,20.4,16.66
274.5,15.0,21.5,98.6,1,4,2.0,21.1,24.88
581.3,58.5,49.5,125.7,1,4,2.0,1.0,62.12
393.7,16.6,19.4,122.1,1,3,2.0,4.1,36.05
444.0,55.0,48.6,104.4,1,5,2.0,15.6,46.75
228.0,18.5,22.2,85.5,1,3,2.0,36.6,20.29
25.9,64.3,48.3,123.2,1,4,2.2,37.4,2.65
566.0,21.0,41.3,87.6,1,3,2.0,31.7,51.03
65.6,52.9,35.7,95.9,1,3,2.2,29.8,6.26
259.6,90.6,45.5,109.9,0,3,2.25,28.4,27.19
642.7,49.6,23.4,87.4,1,3,2.2,31.1,63.37
666.7,25.6,22.2,96.3,0,4,2.2,-7.9,61.6
500.7,93.0,37.5,115.1,0,3,2.2,28.0,53.35
71.7,27.6,47.5,128.0,0,4,2.2,29.2,6.44
284.5,94.1,24.5,122.2,0,4,1.8,11.1,31.7
260.9,47.0,25.6,107.4,0,4,1.8,18.8,25.47
678.2,30.9,29.1,113.6,0,1,2.2,39.6,58.05
284.9,8.7,22.4,118.2,0,5,2.0,14.3,24.6
569.9,49.1,36.0,111.0,1,1,1.8,12.2,55.46
688.1,28.8,48.2,108.0,0,4,1.8,23.1,64.04
694.3,81.2,41.9,99.3,1,3,2.0,8.2,75.69
18.7,66.5,33.8,85.3,0,5,2.2,-4.5,2.23
530.2,14.1,29.0,94.0,1,4,2.0,19.2,47.38
561.4,99.4,37.9,115.5,1,3,2.25,2.4,66.3
163.3,87.4,45.5,125.2,0,3,2.25,13.8,17.21
309.4,25.8,29.6,118.7,0,1,2.25,19.5,25.94
497.8,15.4,24.1,124.0,0,2,2.0,-6.1,42.84
632.9,74.9,47.2,101.2,0,3,2.2,27.7,64.33
324.4,79.7,29.4,93.6,0,1,1.8,-9.4,33.57
320.7,46.5,29.2,121.4,1,4,2.0,16.3,31.97
416.8,78.3,27.7,93.1,0,4,2.2,-4.7,45.11
365.6,83.7,45.5,123.9,0,4,1.8,-9.3,41.31
362.2,14.7,27.3,104.8,1,5,2.2,24.4,33.06
116.0,85.7,28.8,86.6,0,3,2.2,-6.8,12.78
584.3,15.9,37.4,87.2,0,5,2.0,3.2,53.38
360.1,72.0,45.8,120.3,0,5,2.25,38.1,37.74
610.8,93.9,46.7,88.9,0,4,1.8,15.2,68.83
272.9,50.7,29.5,130.0,1,5,2.2,24.8,28.18
295.8,21.2,35.2,123.4,1,4,2.2,36.4,26.97
438.0,14.4,27.1,91.1,0,2,1.8,9.1,37.64
310.0,73.5,46.3,104.1,1,4,2.25,39.4,33.87
655.0,51.6,37.1,87.1,1,4,2.25,9.7,66.41
497.1,58.2,45.0,115.8,0,3,2.2,35.6,47.94
289.2,50.1,23.1,89.0,0,2,2.25,22.5,26.93
211.5,62.5,21.9,102.3,0,4,1.8,4.4,22.24
568.5,33.4,19.2,99.2,1,1,2.0,3.1,53.09
32.4,66.9,38.8,101.6,0,2,2.0,-9.9,3.18
113.0,24.0,47.4,119.8,1,4,1.8,18.6,10.67
303.1,46.2,27.7,116.4,0,1,2.25,26.2,27.03
320.2,22.6,23.6,103.9,1,2,2.2,15.7,28.7
438.7,77.8,19.8,111.9,0,3,2.0,25.6,44.92
286.9,48.1,28.7,103.1,1,5,2.25,14.5,29.46
332.4,72.0,49.6,122.8,1,2,1.8,38.6,35.14
663.7,19.5,40.3,120.7,0,1,2.2,22.4,54.72
470.3,93.1,27.3,95.9,0,2,2.2,24.8,48.96
373.6,93.0,21.9,108.0,1,4,1.8,4.5,45.31
67.5,67.3,33.8,103.5,0,5,1.8,36.5,7.47
464.1,16.8,20.9,111.9,1,3,1.8,-2.0,43.86
232.9,40.3,40.9,106.1,0,2,2.2,-2.4,21.82
131.7,81.9,39.1,99.0,0,4,2.0,30.7,14.04
378.4,89.0,44.4,91.1,1,1,2.2,17.6,40.04
581.8,91.9,41.3,128.8,0,3,2.25,-4.4,63.95
216.5,69.0,32.2,129.0,1,1,2.0,1.7,22.53
253.8,46.8,43.0,115.9,1,2,1.8,15.3,25.01
264.6,98.8,28.4,95.6,1,4,2.25,26.0,30.86
47.9,81.1,37.9,110.0,0,5,1.8,24.9,5.53
311.0,76.3,26.7,122.4,0,3,2.25,0.1,32.87
83.2,93.5,23.0,88.8,0,1,2.2,-9.7,8.88
286.3,36.3,31.6,105.3,1,5,1.8,29.9,28.87
374.9,44.8,29.9,110.0,1,4,2.2,-9.0,38.12
522.7,43.0,33.4,101.7,1,1,1.8,28.6,49.97
360.5,38.8,31.3,120.9,0,2,2.25,39.6,32.31
674.3,85.4,21.2,122.5,1,1,2.25,2.6,73.07
121.5,37.3,31.9,100.2,0,5,2.25,5.3,11.27
77.5,72.2,20.7,116.9,0,5,2.25,18.7,7.92
472.7,93.9,18.3,107.5,1,5,2.0,-3.6,57.01
641.4,89.3,44.4,87.3,0,4,2.0,35.5,69.34
545.1,62.4,37.7,95.9,1,4,2.25,-0.9,58.68
77.5,17.8,46.1,89.8,1,5,2.25,1.3,7.41
655.4,37.6,24.0,87.1,0,3,2.25,14.8,59.64
185.7,63.5,48.6,116.6,1,3,1.8,27.8,19.81
470.3,11.4,42.6,85.3,0,4,1.8,31.8,41.41
548.1,71.3,37.3,86.2,1,1,2.0,-1.6,57.35
233.7,22.9,19.1,93.5,1,3,2.0,3.6,22.0
384.9,99.7,21.1,100.4,0,1,2.25,8.3,39.52
620.3,64.6,18.6,95.2,1,1,2.25,2.7,63.62
77.3,59.7,29.7,129.5,0,2,2.2,4.1,7.52
66.6,93.3,24.3,90.6,0,2,2.0,15.8,7.01
66.3,46.0,39.3,102.0,1,2,2.0,-0.2,6.54
475.4,21.8,46.7,120.7,1,2,2.0,13.5,41.92
516.0,30.6,20.3,101.6,1,1,2.2,-3.2,47.43
225.4,37.3,47.6,104.8,1,3,2.2,15.1,21.44
12.0,54.1,30.3,113.6,0,1,2.2,25.6,0.88
382.4,6.3,39.9,126.4,0,5,2.0,13.1,32.77
698.7,10.2,41.3,86.2,1,2,2.0,7.4,59.8
26.8,54.1,24.5,112.4,0,1,2.0,13.8,2.72
418.6,63.9,44.8,108.9,1,3,1.8,7.8,44.22
649.4,12.2,41.6,102.3,0,2,2.25,34.4,53.6
397.5,18.1,33.5,87.8,1,1,1.8,15.7,35.01
277.8,79.5,28.9,91.1,0,2,2.25,19.5,28.16
570.8,52.1,36.7,124.2,1,5,2.2,4.0,61.16
345.1,72.9,18.0,99.7,1,4,1.8,9.7,38.13
101.0,47.3,35.2,128.6,1,2,2.25,11.0,9.94
230.2,74.8,31.1,85.3,1,1,2.2,27.0,23.68
54.4,80.7,48.2,114.8,1,4,1.8,15.6,5.99
266.8,51.9,29.4,107.2,0,5,1.8,-3.9,27.8
431.6,45.8,23.8,93.7,1,2,2.2,20.9,41.42
568.8,57.0,47.4,129.5,1,3,2.0,25.9,57.34
334.2,58.0,32.1,105.6,1,1,2.2,7.5,32.46
368.5,16.8,28.4,124.0,0,1,2.0,25.7,30.35
238.5,76.8,33.2,88.6,1,4,2.2,7.7,26.19
680.7,34.8,35.0,94.5,1,4,2.2,36.3,65.43
85.1,36.6,45.9,85.5,1,1,1.8,12.7,7.99
445.9,80.1,48.7,119.8,1,2,2.0,-2.9,48.61
451.4,65.6,37.8,122.9,1,4,1.8,22.6,49.1
165.2,64.7,48.8,99.3,1,2,2.25,18.8,16.64
479.5,69.6,27.3,89.5,1,5,1.8,2.3,55.66
313.1,48.4,23.9,103.2,0,2,1.8,17.6,29.95
249.0,23.2,39.5,125.5,0,2,2.2,4.0,21.79
485.8,12.9,39.8,89.6,1,2,2.0,28.7,41.86
392.9,72.6,42.7,129.9,0,1,2.25,12.2,37.57
545.5,38.8,18.8,109.4,1,1,2.0,1.3,51.83
318.5,12.0,43.0,86.4,0,3,1.8,-8.7,28.13
560.8,95.8,27.2,94.1,0,1,1.8,38.9,59.03
325.2,35.9,39.9,86.7,0,3,2.2,23.8,29.3
326.8,9.1,28.8,96.1,0,4,1.8,10.2,28.31
237.5,23.6,49.2,104.6,0,1,2.2,2.5,20.83
334.0,86.6,22.4,118.9,0,1,2.25,23.2,33.26
633.9,32.4,32.8,104.5,1,1,2.0,30.9,56.81
67.4,32.3,47.3,109.7,0,1,2.25,13.8,5.8
78.7,26.6,29.8,97.3,1,2,2.25,7.5,7.36
399.7,86.7,40.1,117.6,1,3,2.2,9.5,43.91
451.4,72.3,23.9,89.1,1,5,2.2,-2.7,51.24
597.3,97.2,28.8,126.0,0,4,2.2,10.4,65.6
637.2,82.9,30.8,112.5,0,3,2.2,0.8,67.93
682.1,83.5,43.6,113.7,0,1,1.8,30.8,69.52
402.9,20.1,24.7,108.3,0,1,2.25,0.2,34.44
207.8,14.1,45.6,96.1,0,5,1.8,-2.9,19.45
457.9,16.0,48.2,97.9,1,1,2.0,-0.7,40.22
647.5,61.5,20.7,110.6,0,4,2.0,2.1,66.47
236.8,32.9,45.1,122.3,0,4,2.0,-5.5,22.51
41.3,72.0,34.9,90.2,1,3,2.0,37.8,4.53
591.5,83.0,38.4,88.3,0,1,2.25,36.9,58.55
664.9,64.4,42.5,86.6,1,2,2.2,17.8,67.54
428.4,14.5,40.1,101.8,1,4,2.0,38.3,38.24
263.0,25.8,45.6,88.7,1,3,1.8,16.7,24.53
41.6,16.8,30.2,114.9,0,1,2.0,6.1,3.4
537.1,56.2,31.9,118.9,0,5,2.0,38.9,53.71
510.2,6.3,39.5,100.3,1,2,2.25,36.0,42.81
87.6,30.3,29.6,95.0,1,5,2.25,19.6,8.66
648.7,60.0,18.6,96.5,0,2,2.25,11.6,61.61
263.3,61.5,48.0,85.0,1,1,2.2,-3.3,26.73
52.1,98.7,31.3,115.6,1,3,2.25,36.7,6.12
629.8,62.2,32.2,102.9,0,3,2.0,20.5,61.87
665.0,51.2,23.3,94.0,0,4,1.8,3.6,68.48
495.2,71.2,31.5,129.7,1,5,2.0,2.4,56.29
641.7,93.5,27.6,128.3,1,1,2.0,-8.0,70.79
673.8,49.3,42.8,101.5,1,5,2.2,0.3,71.42
117.7,42.2,40.4,122.8,1,2,1.8,9.8,11.3
511.2,70.1,25.5,112.0,1,5,2.25,8.3,56.11
230.4,89.9,23.0,115.6,1,3,1.8,25.0,26.3
77.8,88.5,49.7,106.5,0,5,2.0,0.5,9.12
699.8,16.2,34.1,125.8,0,2,2.0,-5.7,60.35
21.8,34.6,49.2,125.3,1,3,2.2,21.3,1.76
583.9,70.4,37.7,107.6,1,5,2.2,-8.6,66.07
459.6,16.3,39.8,122.1,1,2,2.2,18.4,40.27
639.6,61.9,29.2,87.1,0,3,2.2,4.3,64.6
464.3,17.9,43.7,101.3,0,4,1.8,3.3,43.03
11.8,53.1,26.0,106.9,0,4,2.25,28.2,1.38
494.7,45.8,21.4,102.0,0,5,2.25,-6.0,49.65
299.9,49.2,47.7,128.2,0,5,2.2,-3.0,30.49
452.7,51.2,32.0,128.9,1,5,2.2,4.8,48.12
198.7,86.4,28.6,107.5,1,2,2.0,20.4,21.14
436.2,61.9,45.4,106.4,0,4,2.2,31.6,43.72
223.8,93.6,28.2,123.3,0,4,2.25,8.9,24.68
515.1,89.7,22.1,104.2,1,2,2.25,34.0,55.7
73.3,87.9,32.4,94.7,1,5,2.25,22.8,8.65
116.7,85.7,33.2,125.1,0,1,2.2,31.5,11.71
348.4,52.7,41.3,107.3,1,2,2.25,27.1,34.21
428.8,64.6,19.7,117.6,1,1,2.0,23.4,42.24
512.2,62.9,30.7,85.6,0,5,2.25,0.3,54.07
638.6,24.3,21.2,117.9,0,1,2.2,3.6,55.58
564.0,57.2,20.5,118.2,1,5,1.8,39.9,61.38
544.8,8.0,40.5,119.0,0,1,1.8,-5.9,46.23
614.0,38.1,45.6,117.8,0,3,2.2,25.1,56.24
635.4,96.4,46.4,85.0,0,2,2.25,-4.8,68.59
691.6,80.9,42.3,118.2,1,5,2.2,30.9,78.22
639.5,96.9,24.0,103.7,0,1,2.25,-8.4,67.51
353.0,85.5,20.9,96.9,0,5,2.25,4.8,39.92
680.4,85.8,41.5,128.1,0,1,2.25,-4.6,69.69
614.3,13.0,23.1,91.9,0,1,2.0,6.8,49.76
567.4,37.9,44.5,128.1,0,1,1.8,1.2,52.69
177.8,9.2,28.6,88.5,1,1,2.2,15.9,14.65
44.1,89.1,22.4,118.1,0,1,1.8,33.6,4.44
227.7,44.0,44.3,101.5,1,2,2.25,15.5,21.73
363.2,47.9,33.7,97.0,1,2,2.0,19.2,35.25
448.0,37.8,45.8,89.3,1,2,1.8,-1.5,44.66
573.7,49.6,37.6,93.9,0,3,2.0,1.0,55.97
558.8,94.6,45.6,126.0,1,3,1.8,16.1,64.76
379.0,24.1,22.9,102.4,1,5,2.2,35.9,36.09
178.2,95.2,48.8,128.5,1,1,2.0,6.0,19.31
572.8,61.9,47.8,95.5,1,4,1.8,2.7,63.57
558.5,26.2,26.9,90.5,0,1,2.0,12.1,46.93
349.5,18.3,20.8,123.8,1,5,2.0,37.0,32.16
482.9,91.4,32.7,85.6,1,5,1.8,35.7,57.6
455.4,19.6,33.3,94.0,1,3,2.25,-4.0,42.23
185.6,11.5,40.5,94.2,1,4,2.0,34.2,16.65
334.3,82.4,42.9,99.7,1,1,2.25,36.5,35.03
398.6,28.8,50.0,128.4,0,5,2.25,25.0,36.75
546.2,30.8,41.7,109.4,1,3,2.2,15.4,50.69
567.2,99.3,47.5,98.3,0,1,1.8,3.4,62.03
544.8,32.5,43.5,99.8,0,5,2.2,-8.8,52.51
280.3,91.0,47.1,92.5,1,5,2.25,-5.7,33.49
59.5,56.9,48.1,109.8,0,4,1.8,5.3,6.26
41.6,30.6,37.7,89.7,1,3,2.25,21.5,3.74
48.7,35.0,48.2,113.3,0,2,2.25,9.1,4.36
548.0,97.8,44.5,98.6,1,5,1.8,36.3,67.0
578.4,69.7,43.3,118.8,0,1,1.8,19.6,56.92
445.7,52.1,48.4,119.2,0,2,2.2,6.0,41.31
246.5,17.2,25.7,89.7,0,3,2.0,30.7,21.33
497.8,34.6,48.7,129.1,1,5,2.0,29.2,49.04
372.7,38.8,43.7,103.0,1,5,1.8,14.8,37.93
359.1,55.2,25.4,116.2,1,1,2.0,22.0,34.45
127.9,13.5,20.6,121.0,0,4,2.2,9.8,10.89
103.8,38.5,28.2,123.2,0,5,2.25,25.5,10.12
129.5,34.4,29.1,123.7,1,1,2.0,17.0,11.52
369.2,71.0,40.3,86.1,1,4,1.8,-6.0,41.77
313.7,58.6,38.2,93.0,0,5,2.2,21.4,31.64
541.5,53.8,24.2,93.9,0,3,2.0,-6.1,53.17
135.1,56.7,35.3,118.7,0,5,2.0,25.1,13.41
310.3,56.6,28.2,93.4,1,4,1.8,0.9,33.65
265.1,70.8,49.4,120.6,1,3,1.8,25.5,28.61
332.8,99.8,27.7,115.4,0,2,2.2,-0.5,36.23
145.4,72.8,32.1,108.1,1,1,2.2,-5.5,15.21
310.4,30.1,31.4,119.0,0,5,2.0,29.2,28.69
376.8,91.5,34.5,123.2,0,4,2.0,21.8,41.05
603.3,70.9,39.9,117.8,1,3,1.8,-8.2,67.35
418.5,45.7,18.1,96.7,0,1,2.25,21.9,37.51
573.6,64.8,34.6,108.9,0,5,2.2,38.7,59.16
215.9,63.3,42.4,123.6,0,4,2.25,17.6,21.39
209.2,36.2,19.0,113.0,1,1,2.25,-8.1,19.55
579.8,85.8,30.8,93.4,1,5,2.25,4.5,68.7
268.3,48.9,40.7,129.4,1,5,2.25,22.1,27.54
312.3,5.4,29.1,89.7,0,3,2.0,-1.1,26.42
150.1,24.2,24.6,112.4,1,3,2.2,2.0,14.35
452.1,60.1,49.8,126.0,1,2,2.0,8.8,45.16
378.4,58.2,29.8,86.7,1,1,2.2,-8.9,37.92
651.9,46.1,22.7,117.0,0,2,2.25,2.7,61.84
109.9,57.4,43.2,91.2,1,2,2.0,7.8,10.77
98.7,84.6,27.0,121.6,1,1,2.2,12.4,10.44
654.3,35.6,33.5,107.8,0,1,2.2,22.7,57.13
454.5,92.2,43.9,106.6,0,4,1.8,6.0,50.93
472.5,33.2,43.8,89.3,0,1,2.2,37.6,40.51
