distance_km,city_share_pct,avg_speed_city,avg_speed_hwy,ac_on,persons_in_car,tire_pressure_bar,outside_temp_c,fuel_used_l
686.8,15.0,19.2,116.4,0,4,2.2,6.7,59.08
13.6,52.7,48.5,88.3,0,5,1.8,8.2,1.12
539.6,77.6,22.1,105.1,1,2,1.8,5.1,58.44
21.0,82.9,30.0,121.1,0,1,2.0,25.5,2.09
365.4,88.7,32.7,120.4,0,3,1.8,-7.1,40.73
634.3,45.1,31.3,126.2,0,3,1.8,1.5,62.93
643.8,40.0,39.5,99.3,1,3,1.8,6.8,63.56
693.9,24.6,19.0,116.1,1,4,2.25,20.5,64.21
195.0,31.1,37.7,108.7,1,2,2.25,-1.9,18.63
664.3,16.2,45.4,85.8,1,2,1.8,-8.4,61.22
391.7,28.5,26.4,89.7,1,5,2.2,12.1,37.72
525.8,93.1,43.9,92.1,0,2,2.0,32.1,54.47
642.0,46.2,29.8,99.9,0,2,2.2,4.5,60.42
342.0,22.7,40.2,108.7,1,3,2.2,-9.3,32.16
179.4,90.4,30.2,95.1,1,4,2.2,-2.4,20.97
454.4,16.2,41.5,123.3,0,2,2.25,26.8,37.92
291.7,74.9,22.7,97.6,1,5,1.8,16.5,33.32
33.2,55.1,40.9,94.6,0,4,2.25,26.5,3.48
578.5,84.7,27.8,85.9,0,5,2.0,3.3,65.36
454.2,67.7,48.3,128.1,1,5,2.0,17.1,49.66
515.4,36.7,18.5,121.3,1,1,1.8,25.3,48.13
117.0,65.8,31.5,101.4,1,2,2.25,-0.3,11.98
51.8,63.4,30.1,126.8,1,5,2.0,30.7,5.31
300.6,7.6,36.4,89.6,0,4,1.8,-8.4,26.86
621.0,73.5,49.1,117.5,1,2,2.2,34.0,64.37
329.8,8.8,49.5,129.8,1,3,1.8,17.5,29.09
615.2,70.1,46.1,85.5,0,5,2.25,32.4,64.37
263.9,56.0,34.6,96.4,1,3,1.8,-4.2,28.23
209.9,73.8,47.2,107.4,0,4,1.8,10.2,22.17
315.3,79.3,38.2,91.7,0,4,2.0,-9.8,34.07
175.4,81.7,36.0,123.3,0,1,2.2,21.5,17.09
317.8,20.4,26.5,97.1,1,5,2.25,23.1,29.6
588.4,84.0,23.9,101.8,1,4,2.25,23.2,66.13
21.8,90.2,33.8,129.2,0,1,2.0,32.2,1.92
202.2,91.1,21.4,103.0,0,3,2.0,21.3,21.43
14.8,88.8,45.7,106.7,0,2,2.0,18.8,1.73
540.4,77.4,18.9,113.5,1,3,2.25,9.1,58.19
278.4,65.2,31.4,116.4,1,3,1.8,26.9,29.72
40.3,96.7,42.5,126.3,1,3,2.2,14.4,4.39
420.1,78.1,42.9,95.3,1,2,2.2,20.6,44.21
643.2,46.6,37.8,121.5,1,2,2.25,29.7,61.59
677.1,49.0,38.6,124.1,0,1,2.25,18.6,60.94
123.9,81.7,27.8,111.5,0,4,2.0,39.4,13.27
383.5,67.3,33.6,103.9,1,5,1.8,39.4,42.95
64.0,51.6,33.3,102.1,1,5,2.2,-5.8,6.91
517.3,43.2,21.9,128.3,0,3,2.0,3.3,49.21
131.5,93.3,40.5,98.2,1,3,2.0,-2.4,15.5
434.5,66.3,29.5,123.4,0,5,2.2,4.8,46.3
471.3,63.9,45.9,126.0,1,3,2.0,3.0,49.96
571.7,74.4,22.4,124.9,1,5,2.25,6.2,63.85
447.8,68.2,48.3,125.8,0,5,2.2,31.6,46.49
526.2,43.7,41.9,119.0,1,3,2.0,26.7,50.87
232.1,85.2,24.4,112.0,0,5,2.25,25.4,25.4
53.2,91.1,50.0,94.0,1,2,2.0,37.4,5.94
132.7,36.7,48.2,97.6,0,3,1.8,16.9,12.42
259.4,21.2,40.3,104.9,1,5,2.0,8.8,24.5
271.2,51.5,45.8,119.2,1,4,2.0,24.3,27.6
235.5,88.7,36.8,129.3,1,4,1.8,12.0,27.56
66.4,31.2,24.7,111.5,1,1,2.2,-3.1,6.31
531.3,96.7,18.7,113.8,0,4,1.8,13.1,60.32
651.9,5.7,46.7,87.1,0,4,2.25,24.3,54.42
394.9,26.9,19.9,85.8,1,4,2.25,-0.6,38.17
207.4,10.3,39.1,103.3,1,2,2.0,-8.4,18.06
236.1,20.6,43.4,87.1,1,5,2.0,3.3,22.49
107.7,52.1,21.8,112.1,0,4,2.25,-3.5,10.68
275.0,96.1,31.7,111.0,1,3,2.25,12.9,30.85
660.8,89.5,22.6,110.6,0,4,2.2,38.6,71.3
281.0,92.1,22.3,88.9,0,4,1.8,5.1,31.66
13.8,34.0,42.4,97.5,0,2,2.0,19.2,0.94
471.5,90.0,41.3,104.0,0,1,1.8,27.1,48.73
186.6,89.7,31.5,109.0,0,4,2.2,20.9,20.17
358.3,33.1,44.5,126.2,0,3,1.8,4.7,34.32
316.0,20.8,36.4,92.8,0,4,2.2,9.2,27.72
135.4,21.3,40.5,89.3,0,2,1.8,12.9,12.05
195.5,49.4,43.6,101.4,1,3,1.8,-3.0,20.37
291.9,77.3,49.9,125.3,0,1,1.8,3.9,30.31
481.8,62.1,35.3,123.7,1,5,1.8,16.7,53.13
647.9,5.4,38.6,86.7,1,5,2.25,25.1,57.16
605.1,6.6,27.2,114.3,1,1,2.25,-9.7,51.86
118.8,71.4,22.3,93.3,0,1,2.2,2.9,11.84
596.9,49.7,34.0,92.8,0,1,1.8,3.0,57.47
100.2,66.7,22.1,119.7,0,4,2.0,-1.8,10.75
102.1,64.5,21.6,92.1,0,4,2.25,39.7,10.34
539.3,65.4,28.6,121.9,1,2,1.8,10.2,56.14
333.7,41.1,35.8,87.6,0,2,1.8,-8.0,31.99
102.6,45.3,44.0,128.6,0,2,1.8,8.6,9.62
695.1,72.5,24.6,113.4,1,5,2.0,20.8,77.08
316.0,70.3,19.8,88.8,1,5,2.2,-3.9,35.76
637.3,45.5,28.2,128.0,0,2,2.2,3.7,60.29
687.5,99.0,28.6,111.0,0,5,2.2,35.4,78.03
74.0,56.5,45.4,115.8,1,1,1.8,11.6,7.23
323.3,32.8,47.9,122.0,0,3,2.25,18.1,28.74
484.0,61.6,36.2,126.6,0,5,1.8,-8.1,52.06
119.1,56.5,34.6,85.7,0,1,2.25,9.8,10.68
211.2,43.8,41.6,119.0,1,5,2.2,-5.2,21.86
135.4,72.3,48.6,92.6,0,1,2.0,31.5,13.15
28.1,90.8,40.8,98.6,1,3,1.8,19.2,3.21
531.2,44.3,18.4,124.9,0,2,2.25,30.3,48.06
58.0,53.0,25.6,88.3,1,3,2.25,-8.1,5.92
123.1,10.4,29.9,107.1,1,2,2.0,11.8,10.78
454.1,9.4,24.4,113.7,0,2,2.0,17.4,37.44
260.6,9.8,31.2,93.3,1,3,2.0,-0.2,23.5
611.0,77.1,47.8,116.5,0,2,2.2,38.3,60.76
377.0,91.8,40.4,120.9,1,3,2.2,28.9,42.18
238.3,92.4,23.6,89.0,1,5,2.2,20.8,28.13
344.6,58.9,39.6,95.5,1,4,2.25,26.8,36.06
342.2,75.1,40.6,106.3,0,3,1.8,-7.0,36.67
36.0,82.4,43.6,89.3,0,5,1.8,25.1,3.82
312.6,30.5,24.7,90.1,1,5,1.8,5.4,30.88
64.3,62.1,20.5,128.6,1,4,2.2,26.9,6.76
307.7,42.1,31.8,129.0,1,4,2.2,38.9,30.59
639.0,30.7,24.6,98.6,1,3,2.2,39.9,59.25
28.9,57.6,32.6,99.3,1,2,2.25,19.0,2.95
82.1,46.3,36.4,122.1,1,5,2.2,21.9,8.13
10.9,43.9,41.8,97.5,1,1,2.0,12.2,1.1
58.0,75.3,38.4,96.6,1,3,1.8,4.5,6.55
159.3,23.5,49.1,121.6,1,1,1.8,37.6,14.23
679.0,40.8,29.0,114.4,1,1,2.25,13.8,62.85
142.0,63.1,26.9,100.8,0,3,1.8,-0.7,14.99
89.4,51.6,44.3,107.9,0,2,2.25,27.6,8.07
447.2,88.7,20.4,101.4,0,1,2.0,7.3,44.54
364.2,45.2,22.2,107.3,1,2,2.0,30.6,34.87
516.7,74.5,33.3,91.7,0,1,2.0,-7.5,51.4
274.2,85.0,28.9,106.1,1,1,2.2,26.4,28.84
456.1,37.2,46.4,119.9,1,2,2.2,-9.9,43.58
603.1,19.4,27.8,127.9,0,4,2.2,32.2,52.7
210.9,19.8,19.5,126.0,0,4,2.0,30.1,18.36
300.0,24.4,34.6,123.1,0,3,2.2,30.9,26.31
410.4,37.7,20.1,109.5,0,4,1.8,-1.5,40.5
306.0,71.6,34.2,118.1,1,5,2.0,9.1,33.5
543.6,15.7,20.8,107.2,1,1,2.2,7.9,46.23
345.5,57.0,44.5,93.2,1,5,2.0,15.5,36.67
93.3,24.1,45.8,106.4,0,2,2.25,-5.7,8.17
591.9,61.1,22.3,114.6,1,1,2.0,40.0,58.04
401.3,83.8,26.1,113.6,0,4,2.2,35.1,42.44
168.5,93.5,27.5,127.2,1,3,2.25,37.3,18.88
222.2,74.1,46.0,125.5,0,5,2.2,-3.2,24.29
624.4,9.6,23.8,99.4,1,3,2.0,-1.8,55.44
175.6,22.1,25.4,122.1,0,3,2.0,9.5,15.35
690.5,97.6,37.5,126.0,1,4,2.2,13.1,80.5
64.4,64.7,41.6,129.6,0,4,2.25,-9.6,6.51
182.4,19.4,47.1,86.9,1,5,2.0,36.3,17.24
685.0,45.8,47.8,112.9,1,1,1.8,33.8,66.37
458.5,6.8,41.0,128.0,0,2,2.0,34.7,37.0
390.6,38.4,42.8,99.9,1,1,2.0,22.4,35.8
431.5,33.3,27.6,85.9,0,3,1.8,34.3,39.79
193.9,11.2,48.9,90.3,1,1,2.0,7.7,16.54
192.0,50.0,23.0,95.2,1,4,2.0,2.2,20.26
410.3,54.7,31.4,122.8,0,5,2.25,2.4,42.04
228.4,23.8,45.2,124.3,0,1,1.8,15.1,20.0
143.3,86.0,36.7,94.4,0,3,2.2,27.4,14.89
21.5,18.5,30.1,112.2,0,1,2.25,7.0,1.6
181.8,18.3,24.8,117.2,0,1,1.8,25.5,15.36
66.0,32.6,31.6,98.6,0,5,2.0,25.9,6.15
266.8,28.8,48.8,113.6,0,4,2.2,34.2,24.14
34.0,34.3,34.4,117.5,0,2,2.25,-4.5,3.18
690.4,9.6,40.1,117.8,1,2,1.8,11.4,60.8
500.6,68.4,25.8,94.2,1,1,2.2,26.6,50.04
523.2,66.7,32.0,99.4,0,3,2.25,9.7,51.64
514.0,12.9,37.8,91.3,0,1,2.0,8.5,41.6
326.4,30.7,45.4,100.5,0,4,2.2,12.1,29.84
226.3,64.9,36.0,101.0,1,4,2.25,-8.9,24.84
304.4,22.2,48.5,98.7,0,5,2.25,29.4,27.4
68.6,60.5,24.5,126.9,1,2,2.2,-5.0,7.17
206.2,26.4,37.3,104.3,0,3,1.8,0.8,18.98
91.8,46.7,44.1,114.9,0,3,1.8,12.1,8.98
112.3,90.1,49.6,101.7,0,1,2.2,15.0,11.24
389.4,22.5,44.3,97.9,0,1,2.25,-7.0,33.59
255.5,64.0,42.7,121.1,0,1,2.2,25.0,23.98
280.6,49.7,27.9,127.6,1,3,2.0,34.2,27.6
565.0,59.6,33.0,113.4,0,1,2.0,27.5,52.27
423.3,99.1,37.7,86.2,0,4,1.8,0.1,49.61
50.0,40.9,37.3,124.1,0,5,1.8,31.5,5.09
426.3,28.3,41.8,127.9,1,1,1.8,20.2,38.99
152.6,7.3,24.6,100.8,0,1,2.2,18.1,12.34
387.1,79.4,45.4,107.2,0,1,2.2,33.5,37.99
134.4,28.1,37.7,105.3,0,1,2.2,-5.3,12.07
56.2,84.9,42.5,114.6,0,1,1.8,10.8,5.78
647.8,37.1,20.0,120.7,1,3,2.25,21.4,61.53
31.4,58.2,34.8,124.7,0,3,2.2,12.2,2.81
254.8,13.7,40.3,114.6,1,5,2.25,-9.2,24.07
251.2,38.1,21.8,105.3,1,5,2.2,-9.1,25.48
460.5,49.0,21.7,107.7,1,3,1.8,39.0,46.84
240.7,88.0,37.8,89.0,1,2,1.8,35.6,26.85
610.2,38.3,29.6,93.0,0,1,2.0,29.6,53.48
115.1,5.2,29.5,108.7,1,3,2.0,37.6,10.11
590.5,89.4,24.1,120.7,0,5,1.8,2.3,69.17
116.7,29.9,25.1,105.3,1,1,2.2,33.5,10.46
364.3,74.8,41.5,96.5,1,3,1.8,0.7,41.31
312.2,42.5,28.3,103.1,0,2,2.0,23.2,28.43
262.9,73.3,42.6,88.4,1,3,2.25,38.3,27.93
340.4,35.0,47.6,125.0,0,1,2.0,6.0,29.31
565.3,96.3,39.3,96.4,1,3,1.8,11.5,65.53
693.3,65.7,23.6,123.4,1,1,2.25,11.6,68.8
309.1,67.0,22.6,92.8,0,1,1.8,31.2,30.07
484.1,87.6,46.6,107.3,0,4,2.2,-5.5,53.42
200.2,34.4,18.3,100.5,1,5,2.2,-3.6,20.05
185.5,85.4,24.4,86.7,1,4,2.0,29.3,21.1
587.8,93.6,41.3,98.4,1,4,2.2,2.4,69.76
75.0,54.2,24.6,88.9,0,4,2.25,30.8,7.13
215.4,35.3,28.2,126.4,0,3,2.0,18.1,19.75
116.0,8.5,37.7,86.7,1,2,1.8,27.3,10.09
346.7,49.2,36.4,85.7,0,1,1.8,-4.2,33.32
541.8,27.1,44.9,122.3,1,1,2.0,14.3,48.2
133.6,20.8,37.4,95.1,1,3,2.25,-8.3,12.51
59.3,94.2,30.3,93.3,1,1,1.8,36.9,6.69
153.6,31.1,48.9,114.4,1,3,2.2,17.0,14.55
22.9,71.0,27.1,92.6,1,5,2.25,4.8,2.33
382.3,82.5,30.4,92.7,1,2,2.25,12.7,41.02
304.1,53.6,26.6,96.5,0,1,1.8,-3.6,29.59
45.8,45.6,32.2,111.3,0,5,2.0,18.2,4.61
351.2,96.7,49.7,112.9,0,5,1.8,36.1,40.72
527.6,44.1,28.9,115.9,0,1,1.8,-2.8,50.19
267.7,62.2,25.4,104.0,0,3,2.0,6.7,25.92
396.0,77.4,36.8,101.3,1,2,2.25,30.1,41.51
529.0,9.8,45.1,97.2,1,5,2.0,-1.7,48.64
203.5,36.0,33.8,109.8,0,1,2.0,20.6,17.48
461.4,42.5,23.8,114.7,0,2,1.8,-5.8,44.44
588.3,19.5,48.6,126.1,0,5,2.0,-7.8,54.43
102.0,20.6,31.3,121.6,1,2,1.8,10.0,9.08
260.0,99.1,42.7,129.0,1,5,2.25,8.1,31.23
234.4,9.9,28.5,111.8,1,4,2.25,25.3,20.73
411.2,92.0,35.5,105.6,1,4,2.2,39.5,47.1
210.8,9.2,29.3,120.9,0,4,2.25,16.3,17.89
145.8,62.4,30.7,117.8,1,3,2.2,20.3,15.08
673.3,14.6,49.2,111.8,1,3,2.0,31.1,59.56
513.8,22.2,47.8,95.2,1,1,2.2,5.4,44.64
299.3,62.9,47.7,93.5,1,3,2.25,8.4,30.92
423.9,28.3,33.4,125.3,0,1,2.25,19.1,36.28
22.1,81.6,48.4,89.4,0,3,1.8,17.6,2.35
696.6,69.5,44.0,116.9,0,3,2.2,-3.3,71.64
325.0,26.9,33.1,94.7,0,3,2.25,11.1,28.53
677.7,24.9,33.4,94.6,1,2,2.2,8.5,60.47
545.1,37.8,37.2,104.8,1,2,2.0,11.6,50.85
110.9,70.1,37.3,98.5,1,5,1.8,10.9,12.24
350.5,43.7,31.2,93.6,0,3,1.8,38.1,33.73
224.5,18.4,31.5,124.5,0,4,2.0,34.2,19.35
334.6,62.4,45.9,88.7,0,1,2.0,1.6,32.6
204.7,11.5,46.7,90.5,0,4,1.8,38.8,18.19
265.2,99.8,43.6,88.8,0,2,1.8,25.4,29.09
161.0,45.9,29.1,88.7,0,3,1.8,26.9,15.32
544.6,81.2,48.8,102.3,0,4,1.8,34.3,59.2
616.3,17.7,45.7,116.2,0,2,1.8,-5.2,55.08
96.6,40.1,32.7,96.7,0,2,1.8,11.4,8.76
278.6,48.8,35.2,106.1,0,5,2.0,22.2,27.39
322.3,44.2,46.6,91.9,0,5,2.2,-1.3,31.98
484.4,46.3,23.8,111.3,1,1,1.8,35.8,46.86
552.1,15.3,19.1,129.7,0,5,2.0,24.7,48.51
518.4,66.1,26.4,86.3,1,2,2.2,-3.4,54.32
666.7,76.0,36.0,85.4,1,1,1.8,26.7,69.94
536.2,62.1,39.5,93.0,0,3,2.2,-8.8,54.41
372.2,72.9,45.1,98.1,1,4,2.25,9.1,40.14
502.7,14.2,39.8,105.9,0,2,2.0,5.0,42.01
657.4,28.7,31.4,92.5,0,4,2.25,8.1,59.44
554.5,57.6,34.4,128.7,1,1,2.2,24.2,54.02
134.1,55.9,29.1,102.7,1,2,1.8,18.3,13.59
468.5,68.3,28.1,128.5,1,5,2.0,36.1,50.96
551.7,66.4,28.8,109.5,1,2,1.8,-4.9,59.22
464.4,17.7,44.3,128.1,1,5,2.2,18.8,42.63
285.1,67.8,38.2,85.9,0,5,2.25,4.4,30.4
531.6,49.0,42.9,98.0,1,4,2.25,8.7,53.72
230.5,91.6,43.8,105.2,1,1,2.0,0.7,25.44
399.6,43.1,19.8,97.3,1,5,2.0,27.2,40.16
533.0,19.5,24.5,114.4,0,3,1.8,12.5,47.09
670.8,97.1,41.4,123.1,1,5,2.25,-6.6,82.17
533.2,26.1,20.8,108.5,1,3,2.2,0.3,50.62
515.6,22.2,46.6,101.6,0,1,2.25,24.8,43.04
219.4,93.0,46.2,107.5,1,2,2.2,-3.5,24.57
617.9,20.4,47.6,121.6,1,5,2.2,0.4,59.23
250.6,39.9,37.6,121.7,0,5,1.8,39.7,24.9
39.5,53.6,40.3,110.6,0,5,2.25,-4.1,4.21
101.7,66.6,37.7,129.5,1,4,2.25,2.7,11.25
554.1,57.2,34.9,111.0,0,2,2.0,3.0,54.06
228.8,81.5,20.1,109.2,1,5,2.25,-0.9,26.73
425.5,93.2,30.5,121.3,1,2,2.25,29.0,46.9
67.0,89.4,35.8,88.3,1,1,2.25,-3.6,7.4
218.3,30.8,23.7,104.9,0,1,1.8,-6.3,19.65
474.1,91.9,35.0,124.6,0,3,1.8,-4.8,53.37
289.5,48.6,22.2,97.2,0,1,1.8,26.0,26.73
125.3,10.8,30.6,88.3,0,4,2.25,35.4,10.39
509.1,78.5,35.4,101.6,1,4,1.8,30.8,57.53
678.3,7.1,28.4,113.5,0,1,1.8,16.7,56.12
448.5,16.0,49.3,106.4,1,3,2.25,-8.8,40.72
218.7,12.1,47.4,94.1,1,3,2.0,-8.0,19.9
93.5,89.4,31.2,123.5,1,4,1.8,12.6,10.85
672.0,84.9,18.1,102.4,1,5,2.2,25.6,76.99
28.6,60.9,28.9,129.6,0,2,1.8,13.6,2.51
36.4,7.0,47.2,115.0,1,1,2.2,18.6,2.99
695.4,52.0,43.9,116.9,0,3,2.2,-1.8,68.36
93.4,23.8,34.5,111.4,0,4,2.25,1.4,8.59
632.1,69.3,20.7,92.3,1,1,2.25,-1.3,65.43
502.9,5.5,44.5,125.9,0,3,2.25,36.5,41.13
660.1,13.0,38.9,92.2,0,2,2.2,20.3,54.46
637.3,81.0,44.2,123.0,1,3,1.8,39.8,71.02
596.8,34.0,30.3,98.5,1,2,2.0,34.5,55.39
388.0,55.7,30.0,108.8,0,1,2.25,32.7,35.69
14.9,73.4,46.7,129.6,1,5,2.2,38.0,1.45
242.4,25.9,34.2,127.2,1,2,2.0,31.0,21.64
434.0,8.0,38.5,94.0,1,1,2.2,24.0,36.01
304.9,94.2,48.3,125.5,0,1,2.25,21.6,31.12
493.0,42.9,41.7,93.6,0,4,2.2,12.2,46.64
77.4,90.0,23.6,110.3,1,2,1.8,30.9,8.43
303.9,43.4,18.1,96.8,1,3,2.2,-6.8,30.26
345.0,95.6,44.4,88.0,1,2,2.0,3.6,39.46
421.7,28.7,24.0,88.1,0,5,2.0,7.9,38.9
502.9,68.1,43.1,128.9,1,4,2.2,22.8,53.67
498.4,47.8,20.4,88.7,0,1,2.0,27.2,45.05
624.3,75.4,44.6,110.6,0,2,2.25,26.0,61.67
403.2,80.7,37.0,99.5,0,5,2.25,19.1,43.28
272.0,22.4,26.8,107.7,0,4,2.2,-6.0,24.86
251.3,85.7,22.0,115.8,0,3,2.2,8.3,26.19
241.7,79.1,27.6,126.8,1,1,2.0,32.1,25.09
99.9,82.0,26.9,112.3,1,2,2.25,17.9,10.5
219.1,50.2,43.3,90.1,1,4,2.0,26.1,22.01
82.3,92.7,39.0,94.3,1,3,1.8,5.9,9.62
244.0,68.6,40.5,99.7,0,3,2.25,1.7,25.35
562.0,47.4,30.2,110.1,0,1,1.8,16.4,52.16
444.8,59.6,28.6,125.6,0,5,2.0,29.6,45.25
551.9,14.8,36.4,122.7,1,1,1.8,-7.6,49.73
51.4,88.3,39.0,108.3,1,3,2.0,-9.2,6.01
186.0,97.0,32.8,85.7,0,3,2.25,11.8,20.08
144.0,95.9,45.0,94.0,1,1,2.2,20.4,15.72
434.6,5.9,33.3,87.6,1,5,2.2,-8.1,39.25
529.9,90.2,20.1,119.4,0,1,2.2,22.4,53.28
499.1,69.4,49.9,101.5,1,2,2.2,17.6,51.13
80.3,27.6,36.6,119.2,0,2,2.0,11.1,7.03
131.7,17.6,36.7,114.6,1,3,2.0,-2.9,11.85
186.6,36.8,33.8,87.6,0,4,2.0,-4.5,17.96
288.6,12.5,27.5,102.0,0,2,2.0,36.1,23.99
299.3,23.9,24.2,95.5,1,3,2.0,6.0,27.02
466.1,92.7,39.0,109.9,1,2,2.25,23.0,51.17
567.2,97.6,45.9,106.4,0,4,2.2,-0.4,64.56
356.9,47.3,36.8,96.4,0,3,2.2,-9.8,34.66
237.4,94.8,37.1,101.1,1,4,2.25,20.3,27.46
599.1,94.8,36.4,112.8,1,3,1.8,7.7,69.16
137.5,98.4,42.8,119.8,1,4,2.25,-0.8,16.68
305.8,12.8,47.7,96.9,1,3,2.25,17.1,26.97
531.1,65.7,37.6,102.8,1,1,2.25,2.5,54.71
472.6,49.8,35.3,88.7,1,3,2.2,2.8,48.11
169.0,64.6,46.2,95.2,1,4,1.8,11.5,18.64
303.6,40.4,34.9,129.9,0,4,2.25,34.2,28.48
156.7,19.6,19.8,85.4,1,3,2.25,5.3,13.93
70.8,91.4,29.6,116.0,1,3,2.25,19.4,7.81
139.4,21.7,38.9,129.1,0,2,1.8,13.9,12.27
684.8,65.6,47.5,97.5,0,5,2.25,32.2,70.51
126.5,37.0,37.8,97.4,0,2,2.25,-7.3,11.74
686.2,10.5,21.4,93.2,0,2,2.25,-9.9,58.31
601.7,80.9,43.0,116.0,0,4,1.8,26.7,65.19
325.0,10.4,39.9,98.1,0,3,2.0,29.1,27.1
276.6,24.9,28.7,128.0,1,2,2.2,17.7,24.78
183.3,82.7,48.2,90.4,1,4,2.25,27.1,20.4
187.7,87.7,24.9,119.3,1,2,2.25,10.8,20.17
238.4,9.8,45.1,86.7,1,2,1.8,-2.0,21.25
480.8,64.3,37.4,122.8,0,1,2.25,9.4,45.15
665.6,92.4,41.2,115.2,0,3,1.8,3.4,74.83
356.1,58.6,49.3,86.3,0,3,2.25,13.1,34.78
598.3,68.5,48.5,98.5,1,1,1.8,7.7,61.51
531.8,32.3,39.5,113.6,1,5,2.0,-2.2,53.31
314.8,15.9,36.5,111.0,0,4,2.2,22.0,27.52
344.7,92.9,40.6,121.8,1,4,2.25,38.3,39.67
557.5,94.8,32.8,103.1,1,5,2.25,5.1,65.59
524.5,52.8,46.0,89.3,1,4,2.2,24.6,53.55
300.2,73.7,37.0,107.8,1,2,2.25,6.1,30.96
581.7,8.8,28.4,126.3,0,5,2.2,22.5,50.09
310.2,14.5,45.2,96.9,0,3,1.8,35.3,26.85
568.7,13.4,37.1,123.4,1,1,2.0,3.4,49.71
289.7,96.5,23.9,97.8,0,4,1.8,0.7,33.79
87.3,8.3,33.3,117.8,0,3,2.2,31.5,7.33
549.7,26.0,31.5,118.2,1,3,2.2,20.0,50.14
84.4,75.4,20.2,99.7,0,4,1.8,17.6,8.76
52.7,44.9,26.1,96.7,1,3,2.25,25.2,5.02
358.6,94.3,43.8,122.4,1,2,2.0,-2.5,40.95
651.0,82.5,23.0,112.3,1,5,1.8,10.0,76.07
215.6,15.7,47.3,114.9,1,2,2.25,25.8,18.54
611.2,52.4,31.0,111.9,1,4,2.2,33.9,62.41
590.2,24.7,34.6,121.7,0,3,1.8,34.5,53.06
61.4,15.8,45.9,103.2,0,4,1.8,38.5,5.2
622.9,27.9,42.4,90.8,1,4,1.8,4.5,62.01
679.5,61.1,18.2,87.1,0,5,1.8,-2.1,73.08
308.3,24.8,38.3,106.2,0,1,2.25,7.4,26.24
446.9,32.1,24.1,115.6,1,4,2.25,30.8,42.76
456.4,94.3,27.5,91.9,1,5,1.8,39.2,55.4
11.0,42.4,47.3,103.6,0,5,1.8,22.2,1.22
272.1,23.7,29.4,89.7,0,4,1.8,25.3,24.77
574.8,9.9,48.5,86.5,1,5,1.8,-6.5,54.23
581.1,95.6,43.5,88.4,0,1,2.2,8.8,59.0
370.9,34.1,32.7,112.6,0,3,2.0,-0.1,34.47
309.9,94.0,35.6,106.1,1,1,1.8,28.5,34.21
624.9,92.1,28.9,113.0,0,3,2.0,36.0,66.48
637.8,88.8,23.6,94.8,1,1,2.2,38.3,67.42
271.5,59.3,22.6,109.4,0,4,1.8,19.5,27.98
655.6,61.8,34.6,122.3,1,5,2.25,29.5,70.03
387.3,24.1,41.9,113.5,1,4,1.8,6.5,37.02
162.5,40.6,25.6,120.5,0,1,2.25,21.9,14.5
38.8,98.4,43.3,86.3,1,4,2.2,1.0,4.87
236.7,39.0,36.4,126.1,1,2,2.0,29.5,21.91
655.7,27.8,32.6,121.4,0,2,1.8,11.4,58.46
25.7,41.1,31.7,89.9,0,1,2.25,34.8,1.98
267.8,25.5,32.5,111.8,0,4,2.2,15.7,24.23
526.0,36.3,41.3,105.2,1,3,2.2,31.2,50.01
187.8,73.6,41.7,92.1,1,4,1.8,12.4,21.12
609.9,48.2,22.2,122.6,1,4,2.25,36.8,61.53
447.0,47.5,36.1,87.4,1,2,2.0,24.5,43.23
92.5,30.7,43.0,118.6,1,2,2.25,-5.2,8.95
406.6,60.8,33.1,112.3,1,1,2.25,30.1,40.14
301.3,83.7,28.9,124.9,1,1,2.25,-7.5,32.45
358.4,42.1,47.7,93.4,0,1,2.2,30.2,31.65
143.2,66.8,33.3,86.5,0,3,2.2,20.4,14.41
252.2,81.7,25.0,101.7,1,1,2.2,22.5,26.25
512.8,41.2,27.5,126.3,0,2,2.2,17.6,46.14
404.2,43.6,37.7,111.0,1,5,1.8,12.3,41.88
617.1,94.0,22.8,119.9,1,1,2.25,8.5,66.49
92.6,48.8,29.7,93.4,1,4,2.0,3.8,9.72
505.7,55.5,22.4,119.6,0,2,2.2,-7.4,48.88
175.8,5.8,32.7,123.2,1,4,2.2,0.5,15.5
329.4,99.8,37.8,118.8,0,1,2.0,8.4,33.8
479.1,29.7,46.1,126.1,0,3,2.25,18.4,42.4
652.3,68.7,38.1,105.9,1,3,2.25,-8.4,70.64
210.3,32.8,45.6,125.9,1,2,2.2,-3.6,20.14
619.2,87.7,28.9,89.4,0,5,1.8,34.2,70.2
492.9,58.9,32.3,113.1,0,1,2.25,17.9,45.68
525.9,55.2,46.3,103.4,1,1,1.8,32.5,52.28
269.2,69.3,49.4,122.3,0,2,1.8,17.7,27.09
483.9,72.1,37.5,100.1,0,5,2.2,24.9,51.03
69.9,27.1,44.7,124.4,0,5,2.2,25.6,6.15
400.8,19.3,23.2,86.3,0,2,2.0,38.3,33.86
685.8,77.6,20.3,106.5,1,3,1.8,-6.5,78.09
466.5,95.5,22.8,109.9,1,3,2.25,-5.4,54.28
555.0,17.0,41.5,114.5,1,5,1.8,24.0,52.26
360.6,44.7,28.2,113.2,1,5,2.0,-9.1,37.42
567.5,30.9,29.5,116.9,1,4,2.2,21.1,54.02
624.1,70.6,25.5,97.0,1,1,2.25,10.7,63.09
