distance_km,city_share_pct,avg_speed_city,avg_speed_hwy,ac_on,persons_in_car,tire_pressure_bar,outside_temp_c,fuel_used_l
89.5,12.1,37.1,115.1,1,5,1.8,11.0,8.61
452.4,17.3,41.0,122.4,1,5,2.0,5.2,41.78
70.3,6.0,46.7,95.4,1,4,1.8,-1.1,6.65
305.6,56.9,21.6,126.4,1,4,2.2,-9.0,32.56
685.5,34.6,32.4,101.6,0,3,2.25,33.3,61.91
407.3,85.7,33.7,90.6,0,2,2.25,37.6,41.49
107.3,27.4,26.8,122.5,1,2,1.8,-9.6,10.5
383.0,22.3,27.1,91.3,1,3,2.0,16.5,34.77
606.1,62.4,24.3,87.3,0,3,2.0,37.3,59.13
546.2,64.0,29.4,117.4,1,2,2.0,39.6,55.18
612.4,37.9,32.0,119.6,1,1,2.25,11.5,55.91
440.1,46.2,32.9,116.2,0,4,2.0,35.7,41.9
466.9,53.1,29.8,110.4,1,5,2.0,-6.0,50.06
504.0,7.7,38.1,110.0,0,4,2.2,26.4,42.43
325.2,98.6,32.8,128.0,0,1,2.2,7.8,33.57
383.3,34.1,22.7,100.1,0,5,1.8,-3.4,38.13
39.0,66.1,34.2,92.8,1,2,2.25,13.3,4.22
535.7,22.9,27.2,118.6,1,5,1.8,1.9,53.51
105.6,70.6,40.1,128.5,0,1,2.0,17.5,10.3
176.3,67.1,27.9,91.3,1,2,2.2,30.1,17.95
150.1,46.6,49.4,123.7,1,4,2.0,38.1,14.92
266.9,61.6,18.7,123.3,0,5,2.0,29.3,27.24
399.6,63.9,41.8,86.9,1,4,2.25,-4.7,43.5
242.5,15.6,45.8,94.3,1,5,2.0,33.9,22.21
19.5,53.8,34.4,106.2,0,2,2.25,17.9,1.75
317.3,6.7,41.3,116.9,0,4,1.8,33.2,27.71
313.2,51.8,34.9,92.9,0,5,2.2,17.2,31.26
377.8,86.2,40.9,126.3,1,3,1.8,33.7,42.43
448.2,48.9,23.3,108.9,1,2,1.8,22.1,44.49
407.1,63.4,24.2,107.2,1,5,2.0,36.4,43.93
374.7,80.5,27.3,98.6,0,5,2.25,2.7,41.92
120.9,6.9,38.0,112.9,1,3,2.25,8.5,10.34
374.7,41.7,47.1,110.5,0,2,1.8,36.2,34.78
553.2,30.4,22.8,119.4,0,4,2.0,28.3,50.2
261.9,63.6,37.0,115.8,0,5,1.8,-1.8,28.69
213.6,65.1,23.4,115.3,1,1,2.2,29.3,21.45
76.6,40.9,36.7,91.3,0,3,2.2,16.4,7.01
16.8,56.4,29.3,121.0,0,1,2.0,3.0,1.34
224.3,18.8,47.0,98.5,0,4,1.8,3.8,21.04
427.4,87.8,21.7,128.2,0,2,2.2,38.3,44.09
686.0,81.3,32.2,128.7,1,2,2.0,0.8,74.96
197.9,38.5,29.9,103.8,1,3,2.2,28.2,19.18
237.5,46.5,40.1,89.9,0,1,2.25,-6.9,22.28
45.9,38.9,36.8,96.7,1,4,1.8,33.8,4.67
192.8,16.2,37.2,86.3,1,3,2.25,28.7,17.02
171.1,75.3,31.1,102.0,1,5,1.8,32.1,19.28
14.6,26.0,29.7,103.8,0,4,2.25,12.1,1.38
531.3,6.7,31.2,102.3,0,1,2.0,0.7,43.45
122.8,76.1,25.8,99.1,0,5,2.2,39.3,13.13
400.5,99.2,19.4,103.1,1,1,2.2,-0.7,44.74
182.7,69.7,41.0,127.1,1,5,2.25,35.0,20.16
419.3,72.2,38.6,88.8,0,1,2.0,29.1,40.35
221.4,56.0,40.0,105.2,1,4,1.8,10.0,23.55
328.8,11.4,37.3,116.7,1,3,1.8,31.8,29.35
224.1,18.7,38.8,124.5,0,2,2.0,29.9,18.93
73.0,47.5,36.2,87.9,1,3,2.0,30.3,7.18
617.9,36.0,45.7,123.6,0,5,2.0,27.5,58.22
146.9,46.3,30.2,89.2,1,3,2.2,-0.9,15.03
618.2,75.9,23.7,100.0,1,2,2.0,0.0,66.74
311.3,50.8,39.0,88.7,1,2,2.2,24.3,30.19
219.4,65.7,24.8,108.8,0,1,2.2,23.7,20.45
588.0,66.6,48.8,127.2,1,3,2.25,21.2,61.02
321.9,42.0,22.7,121.3,0,5,2.2,36.3,30.67
681.0,59.6,21.1,111.6,0,5,2.0,23.7,69.21
557.9,34.5,20.7,105.1,1,2,2.25,27.4,51.75
569.9,97.2,35.1,109.9,0,4,1.8,-2.0,66.52
148.9,44.5,44.1,91.2,1,2,2.2,0.3,14.69
558.9,76.1,28.7,87.9,1,5,2.25,10.6,62.53
424.4,58.4,34.5,115.5,0,3,2.0,-3.9,42.24
96.7,98.4,44.8,118.1,1,2,2.2,26.4,10.9
267.6,51.9,33.6,115.8,0,4,1.8,-4.0,27.48
295.8,48.2,18.3,96.6,1,1,2.0,-0.6,29.06
271.4,85.2,37.9,106.7,1,5,2.2,16.9,31.02
221.0,76.0,48.6,126.9,0,1,1.8,36.2,22.07
407.0,32.7,22.2,102.9,0,3,2.25,23.8,36.69
618.1,33.0,25.1,101.6,0,3,1.8,19.2,57.44
101.3,80.1,30.3,121.9,0,3,2.25,25.4,10.55
592.8,42.9,18.6,105.3,0,4,1.8,27.6,57.46
462.9,94.6,47.0,105.4,0,3,1.8,31.1,51.15
474.3,35.7,45.6,91.0,1,5,2.0,22.3,46.46
259.1,53.3,41.0,99.8,1,4,1.8,29.7,27.45
426.4,78.7,25.3,119.9,1,2,2.2,37.0,44.68
573.6,33.1,38.2,122.9,1,1,2.25,-2.8,53.39
437.2,95.2,35.7,91.0,1,3,1.8,26.9,50.41
682.2,88.5,34.6,112.7,1,1,1.8,19.5,74.46
234.8,38.9,27.7,103.2,0,2,2.25,15.7,21.12
236.8,69.6,47.7,128.8,1,1,2.0,-9.1,24.44
172.6,65.6,27.6,104.6,1,5,2.0,1.6,18.95
193.5,78.8,36.6,121.2,0,1,2.0,14.3,19.06
222.7,85.7,23.2,85.9,0,4,2.25,21.9,24.1
19.1,10.0,30.4,114.5,0,5,1.8,3.3,1.46
109.4,21.6,21.2,108.6,1,3,2.0,38.1,9.8
434.5,45.6,34.3,86.3,0,1,2.2,6.4,39.06
677.3,60.3,32.3,119.7,1,1,2.0,36.7,66.23
645.4,91.0,25.7,125.9,1,1,2.2,23.9,68.77
422.7,5.5,30.6,107.0,1,4,2.2,-2.6,37.51
383.1,95.6,35.9,126.0,0,5,2.25,16.5,43.13
345.9,23.6,41.2,104.4,0,5,2.0,12.8,31.11
699.1,93.4,41.8,98.6,1,3,1.8,5.6,80.39
655.0,96.9,35.8,86.1,0,3,1.8,5.3,72.31
392.5,27.7,45.6,116.3,0,5,2.0,27.5,36.09
436.0,52.7,48.0,118.9,0,3,2.25,28.4,41.33
684.4,20.7,48.8,128.7,0,4,2.2,12.6,60.03
197.1,76.0,26.9,97.3,0,2,2.0,34.6,19.58
589.6,86.0,40.9,92.7,0,2,2.0,-9.5,62.08
63.5,12.9,23.1,93.9,0,4,2.0,-1.8,5.59
302.4,45.4,42.0,117.4,1,4,1.8,-8.2,31.99
565.0,91.7,39.3,88.5,1,1,1.8,13.1,61.81
58.2,91.5,22.4,114.4,1,2,2.25,2.0,6.64
642.4,38.9,20.4,87.2,1,5,2.0,7.5,63.71
193.1,43.5,28.0,124.7,1,5,2.2,32.9,19.35
178.1,18.3,31.0,97.2,0,4,2.0,20.3,15.76
331.1,12.5,29.7,102.9,1,3,2.25,10.8,28.84
511.3,72.8,33.9,102.0,0,1,2.2,25.4,49.41
513.7,24.8,29.4,85.6,0,2,1.8,1.7,47.04
325.7,70.9,49.6,106.5,0,5,1.8,34.1,35.21
539.2,59.9,31.7,101.6,0,2,2.0,13.0,51.05
616.8,82.9,26.6,100.5,0,5,2.2,26.9,67.2
382.5,9.9,18.7,99.4,0,5,2.0,7.7,32.78
128.9,58.8,45.5,95.1,1,1,2.0,16.4,12.43
374.2,44.0,48.7,127.3,1,3,1.8,12.4,37.41
11.3,78.2,30.5,112.4,0,4,1.8,39.6,1.16
395.2,30.6,29.9,105.6,1,5,1.8,15.7,39.48
553.9,80.3,26.3,123.4,1,1,1.8,6.3,58.89
146.4,32.0,26.1,115.9,0,1,2.25,24.5,12.56
379.5,56.0,39.8,98.0,1,5,2.25,27.6,39.76
381.5,40.0,26.3,108.0,1,5,2.2,-7.0,39.27
406.7,59.8,19.7,114.4,0,3,1.8,9.8,40.8
686.3,35.7,48.6,90.3,1,1,2.25,23.6,62.44
120.7,99.0,43.9,99.1,1,4,2.0,30.2,14.3
165.8,88.0,39.1,124.0,0,5,2.25,20.9,18.5
210.3,22.0,37.0,90.1,0,3,1.8,36.5,18.54
580.2,54.2,31.0,122.3,1,3,2.25,26.6,58.32
72.6,61.7,42.1,100.2,0,5,2.0,39.6,7.65
170.6,38.6,44.9,95.1,0,1,1.8,18.7,15.27
518.1,70.2,23.6,113.4,1,5,2.0,-0.4,58.44
87.1,45.2,21.0,122.0,1,3,2.0,32.4,8.31
612.1,53.5,48.5,87.0,0,4,2.25,34.6,60.04
474.7,61.1,37.3,89.7,1,3,2.0,-3.0,50.4
678.6,56.0,25.9,109.5,0,1,2.0,27.6,62.42
214.1,11.8,18.9,90.9,1,4,2.0,26.4,19.25
404.0,79.2,20.6,101.9,0,1,2.2,26.2,39.47
420.6,34.3,35.5,119.3,1,1,2.0,16.3,38.21
70.5,23.2,23.0,96.1,1,2,2.25,28.4,6.18
650.2,43.6,48.5,122.8,1,5,2.0,31.3,65.37
76.8,40.6,46.6,104.1,1,2,2.0,18.9,7.09
241.2,59.4,27.9,113.1,0,1,1.8,9.1,23.29
642.9,26.1,43.6,85.8,0,4,2.0,36.3,57.37
302.8,41.0,32.5,89.6,1,1,2.0,25.1,27.92
547.8,92.0,37.4,112.2,1,5,2.2,33.8,63.98
697.0,20.0,28.4,117.8,1,4,2.0,32.7,63.83
354.2,41.7,36.2,103.0,0,1,2.2,12.8,31.44
312.0,76.2,25.4,112.0,1,2,1.8,17.8,33.51
370.1,6.1,36.8,93.7,0,2,2.2,22.6,29.97
655.2,87.8,27.1,122.3,1,4,2.2,-6.9,76.1
450.1,88.1,48.6,105.3,0,1,1.8,11.3,46.14
168.3,91.7,41.1,95.8,0,4,2.0,12.9,18.47
363.2,92.7,48.4,106.0,0,2,2.25,11.9,37.73
65.0,61.1,28.3,121.0,0,1,2.0,39.2,6.33
471.7,40.8,41.9,85.9,1,3,2.2,24.8,45.56
495.4,84.2,46.2,121.1,0,4,2.2,11.0,52.95
629.9,28.5,19.1,95.9,1,4,1.8,-3.2,62.75
298.1,96.7,41.1,86.2,0,2,2.2,12.4,31.02
373.2,63.8,44.5,112.4,0,2,1.8,1.5,38.06
221.3,29.1,44.9,110.9,0,1,1.8,-1.3,20.27
363.5,64.7,19.9,111.4,1,3,2.25,-9.5,38.56
240.5,94.7,22.8,125.7,1,2,1.8,3.9,28.09
17.1,95.7,41.2,97.6,0,5,1.8,12.0,2.03
676.4,91.5,25.6,85.5,1,2,1.8,-3.9,78.46
336.2,66.1,18.7,98.6,1,2,2.0,-9.1,35.55
662.6,26.2,24.4,105.4,1,4,2.2,-5.3,63.66
678.7,32.4,20.8,103.4,0,1,2.2,-1.7,60.49
230.3,26.3,43.8,113.6,1,1,2.25,-5.6,20.94
689.2,56.9,20.6,109.3,0,5,1.8,-6.6,73.64
71.8,54.2,41.3,118.7,1,5,1.8,25.7,7.46
607.3,15.2,21.6,124.7,1,4,2.25,-7.3,56.39
665.0,93.0,25.7,127.8,1,5,1.8,24.0,80.34
581.3,29.2,49.1,96.0,0,2,2.0,9.8,50.67
139.4,89.8,42.8,113.6,0,4,2.25,31.1,15.17
450.8,51.6,33.2,110.0,0,5,2.2,15.4,44.95
600.5,43.4,31.5,99.2,1,3,2.0,28.8,58.29
446.1,54.9,18.6,105.4,0,2,1.8,18.0,42.88
577.4,57.3,25.4,123.6,0,5,2.25,29.5,57.93
612.1,15.4,47.3,124.7,0,1,2.25,-0.7,51.6
14.6,15.0,38.6,92.2,0,5,2.0,21.7,1.09
692.6,91.7,42.5,99.3,0,4,2.2,-6.4,77.51
204.9,32.3,36.0,123.3,1,2,2.25,-0.2,19.19
510.3,52.0,38.0,128.8,0,4,2.0,13.5,49.29
486.0,77.7,39.3,110.4,1,1,2.2,22.1,49.71
483.2,9.2,23.5,99.5,1,5,2.25,20.2,43.48
133.8,46.5,32.5,94.1,0,4,1.8,13.2,13.44
366.7,38.6,42.4,128.8,0,2,1.8,38.9,33.71
91.9,99.6,48.3,121.9,0,5,1.8,33.9,10.94
294.2,67.0,41.0,126.9,0,5,2.25,26.2,30.66
663.7,24.0,32.2,114.2,1,4,2.0,32.3,61.59
536.8,22.7,29.4,89.7,1,2,2.0,18.0,47.66
411.0,65.2,24.2,99.4,1,1,2.25,-2.9,42.27
72.8,21.8,29.4,121.1,1,1,2.25,18.0,6.08
372.5,90.2,33.9,107.3,1,5,2.0,-0.8,44.41
276.4,63.8,32.5,85.8,0,3,2.0,31.5,27.18
58.9,27.7,41.0,124.0,0,3,2.25,25.8,5.01
133.8,93.9,48.2,113.9,1,3,1.8,16.8,15.19
389.2,72.3,39.1,109.6,1,4,1.8,26.7,43.52
400.9,20.5,18.1,104.8,0,2,2.0,11.8,34.07
539.4,18.2,38.2,119.7,0,5,2.25,15.2,47.87
672.9,58.2,27.4,103.5,0,2,2.0,16.1,63.67
324.2,65.7,31.5,94.0,0,2,2.25,-6.6,32.1
309.2,15.1,30.3,99.1,1,4,2.0,16.7,27.58
566.1,78.7,33.9,94.6,0,2,2.25,-0.7,58.29
341.2,49.5,31.0,102.2,1,4,2.25,-7.4,35.67
106.0,31.8,31.3,89.7,0,5,2.0,7.3,9.83
127.4,9.0,19.2,96.6,1,3,2.0,16.1,11.29
150.7,21.1,48.2,128.5,0,4,1.8,3.7,13.83
458.2,51.0,19.8,118.1,1,2,2.0,17.8,44.66
376.9,7.6,46.9,125.8,1,2,1.8,-2.5,33.77
301.9,74.0,25.2,88.0,1,1,2.0,22.1,30.42
511.8,14.1,20.3,89.4,1,3,2.0,35.0,44.85
467.1,39.5,48.9,121.2,1,4,1.8,1.8,48.2
544.4,92.8,24.8,115.0,1,4,2.25,39.5,62.22
366.8,57.8,31.1,90.0,0,5,2.25,13.9,37.29
429.4,62.9,28.9,129.3,1,4,2.0,24.0,45.02
76.1,32.9,49.9,99.2,1,3,2.25,25.8,7.0
322.0,90.6,41.9,90.8,0,2,2.25,0.1,34.22
189.5,56.3,29.1,119.6,0,2,2.0,32.3,17.93
625.8,62.5,46.7,103.0,0,4,2.2,25.1,62.47
396.8,44.3,19.6,111.7,1,2,2.2,1.8,39.25
669.1,30.8,38.6,124.9,0,5,2.2,11.5,62.09
121.9,93.1,25.3,120.3,1,5,2.25,35.1,14.37
555.0,64.4,26.6,100.7,1,1,1.8,6.5,56.53
72.8,30.5,40.7,125.0,1,5,1.8,7.5,7.3
196.8,15.1,49.4,117.6,0,5,2.25,35.4,17.27
463.5,20.0,28.5,124.4,0,4,2.0,6.8,40.57
267.0,91.0,30.2,116.3,1,2,2.25,16.4,28.95
655.4,44.2,19.4,123.1,0,4,2.0,32.5,62.37
615.9,26.9,31.3,118.7,0,5,2.2,9.4,56.48
659.2,71.7,38.5,86.3,0,2,2.25,38.5,64.93
411.1,90.4,36.2,106.3,1,5,2.0,13.2,47.8
560.7,76.9,46.1,105.5,1,2,1.8,5.9,60.17
506.8,48.9,47.9,96.4,1,3,1.8,-3.2,52.83
555.7,28.3,44.7,128.2,1,2,1.8,11.7,51.9
104.2,34.9,45.7,126.6,1,2,2.0,0.6,10.04
630.9,60.7,26.8,123.1,0,2,2.2,6.8,60.1
537.5,13.8,40.6,99.1,1,5,2.25,-0.3,50.61
248.6,52.3,27.1,91.8,0,4,1.8,-9.2,25.73
686.5,52.1,36.8,113.9,1,5,2.2,33.8,71.54
421.5,91.5,35.6,105.7,1,3,1.8,-4.0,50.02
150.9,48.5,49.4,104.6,1,3,2.0,4.4,15.33
647.9,17.4,29.9,88.7,1,1,1.8,16.1,57.38
87.9,11.9,26.9,120.4,0,4,2.0,10.8,7.29
413.0,45.6,40.2,103.0,0,4,2.2,10.5,39.59
496.2,78.1,43.0,115.4,0,5,2.25,-6.7,54.78
264.2,76.2,30.7,106.7,1,5,2.2,-1.2,30.38
592.6,24.6,19.0,88.0,1,2,1.8,17.7,54.68
192.3,16.2,31.2,128.3,1,3,2.0,23.4,16.93
397.2,35.8,47.4,89.6,0,1,2.0,11.0,34.36
255.5,51.3,30.6,103.4,1,3,2.25,18.1,25.59
486.3,90.8,32.5,105.4,0,5,2.0,21.3,54.27
391.9,29.1,49.0,117.7,0,5,2.0,4.1,37.41
374.8,9.2,38.2,124.3,1,3,1.8,14.0,33.53
247.6,13.5,21.0,117.3,0,2,2.2,-0.8,21.01
123.7,40.3,48.5,87.4,1,5,1.8,37.5,12.48
270.9,41.2,34.9,113.9,0,1,2.25,9.5,24.06
183.8,62.4,22.3,128.8,0,4,2.2,-5.4,18.7
307.1,47.6,44.3,98.3,0,3,2.2,29.8,28.82
684.8,55.5,36.8,120.6,1,2,2.2,-5.6,69.35
625.5,36.0,38.0,118.4,1,4,2.0,-3.0,62.23
651.6,28.7,24.9,129.4,0,5,2.2,21.8,60.27
416.7,41.8,30.3,107.3,1,5,2.25,30.2,41.94
494.1,29.7,23.1,94.7,1,2,2.25,26.3,44.96
660.3,54.3,45.7,124.2,1,3,2.25,32.3,66.51
464.8,82.9,33.3,95.5,1,4,2.25,12.3,52.01
447.9,56.2,39.0,120.6,0,3,2.0,7.4,43.15
313.8,89.6,36.3,106.4,1,3,2.0,2.6,35.82
568.1,46.8,22.0,95.8,1,2,2.25,5.2,54.8
108.9,49.3,27.7,88.3,0,5,2.25,32.6,10.72
317.1,64.2,21.8,122.5,0,2,2.25,32.3,30.25
244.3,65.8,31.6,104.0,1,2,2.0,39.4,24.54
64.6,14.2,24.5,103.5,1,2,2.0,12.3,5.64
116.3,95.2,30.3,120.3,1,5,2.0,34.6,13.87
273.9,16.5,40.6,109.0,0,5,2.25,10.8,23.93
649.7,40.5,35.0,95.8,1,2,2.2,22.9,61.49
148.6,56.7,25.8,120.2,1,2,2.0,38.9,14.46
374.0,13.9,23.8,108.7,0,4,1.8,9.4,33.26
181.0,19.0,33.1,109.7,1,4,2.0,12.4,16.23
547.0,17.0,24.7,119.3,1,3,2.25,7.1,48.67
142.3,98.3,20.7,108.8,1,2,2.0,-8.5,16.23
390.6,80.3,39.8,119.5,0,1,2.0,-1.0,39.78
524.1,19.4,40.4,100.2,0,4,1.8,24.0,47.17
612.7,81.1,29.7,102.0,1,5,2.0,33.6,69.51
565.8,92.1,48.8,129.1,1,5,2.0,-7.8,67.95
36.9,52.5,43.9,120.9,1,4,2.0,12.9,3.5
682.4,40.2,34.8,121.2,1,1,2.0,4.9,64.96
509.1,94.5,25.8,96.3,0,4,1.8,-7.4,58.87
549.8,27.2,30.6,129.1,0,5,1.8,16.6,51.78
489.1,11.1,33.9,117.8,1,3,2.25,22.3,42.76
368.1,36.9,46.0,88.9,0,3,2.0,3.0,34.57
139.2,54.8,42.0,122.0,0,5,2.25,12.2,13.64
187.3,24.2,27.8,117.9,0,4,1.8,30.8,17.09
178.4,45.0,30.1,87.2,1,2,2.25,37.2,17.09
605.3,83.2,37.0,114.4,1,3,1.8,13.9,68.11
79.0,39.8,19.9,128.6,1,2,2.2,21.8,7.5
442.1,16.2,26.9,129.1,0,5,1.8,8.0,40.19
547.3,9.1,40.9,99.9,1,4,2.2,31.9,48.15
361.7,17.7,38.6,93.0,0,2,2.2,15.9,30.33
77.1,59.3,32.4,111.7,1,2,2.0,-0.4,7.63
97.6,64.9,29.3,118.3,0,5,2.0,2.8,10.64
523.4,78.8,20.9,117.4,0,1,2.2,39.1,51.05
59.5,29.8,39.7,95.0,1,4,2.0,38.4,5.42
278.2,56.6,31.0,112.0,0,3,2.25,37.3,26.53
185.6,97.1,32.1,126.0,0,1,2.25,3.6,19.81
129.9,23.8,41.5,111.5,1,5,2.2,28.5,12.0
630.2,90.1,26.4,123.5,0,4,2.0,37.8,68.16
647.4,81.1,21.8,93.7,0,3,2.2,25.1,66.76
167.7,92.8,37.0,130.0,0,2,2.2,32.7,17.48
248.7,25.9,18.7,99.9,1,4,2.0,1.8,23.69
282.1,91.3,42.4,121.8,1,4,2.2,12.2,32.3
83.7,57.6,44.1,125.9,1,5,1.8,28.0,8.88
247.7,90.0,31.0,128.9,1,1,2.25,-1.7,27.35
538.6,83.3,38.8,119.4,0,3,1.8,13.7,57.25
221.6,42.1,26.9,86.6,1,4,1.8,16.9,22.46
626.0,16.5,30.5,94.2,1,3,2.2,28.1,55.51
325.8,21.8,47.3,126.4,0,5,1.8,-8.5,30.97
15.2,89.9,25.6,92.1,0,5,2.0,-3.0,1.87
489.8,43.5,47.9,125.2,0,3,2.0,14.0,45.5
292.9,77.1,22.4,98.7,0,2,1.8,16.8,29.93
365.8,8.9,21.0,120.0,0,3,2.2,29.9,30.4
444.2,67.0,47.1,101.6,1,4,2.25,34.2,47.22
86.4,83.8,36.0,92.2,1,2,2.0,9.0,9.39
525.3,63.3,46.0,90.0,1,1,2.0,19.8,52.08
81.0,14.1,47.1,93.9,1,1,1.8,15.8,6.92
306.6,13.7,34.5,95.6,0,2,1.8,21.4,26.3
95.3,8.4,26.8,92.3,0,3,1.8,-6.2,8.36
485.2,68.7,34.2,95.2,0,4,1.8,12.8,50.91
540.7,97.6,19.1,110.7,0,5,2.25,23.7,61.27
239.0,8.3,42.6,112.7,0,3,2.0,21.1,19.88
35.6,61.1,38.6,101.3,0,2,2.0,-9.1,3.52
553.9,12.6,18.9,89.1,1,4,2.25,-2.4,50.75
376.1,50.4,34.9,106.6,1,1,2.2,7.6,35.69
507.1,83.1,27.2,129.9,0,1,2.25,2.5,52.03
374.1,37.8,43.6,127.1,0,1,2.0,7.7,32.83
125.5,98.9,38.3,114.2,0,3,2.25,16.8,13.67
662.2,73.9,42.5,121.0,1,3,2.2,34.2,70.41
457.8,75.6,21.0,85.2,0,2,2.0,37.3,45.5
528.9,51.0,31.0,96.2,1,4,1.8,9.2,54.92
427.5,23.8,45.8,106.3,0,3,2.2,14.3,37.59
123.5,22.1,23.1,126.4,1,3,2.25,39.5,10.98
202.6,68.5,29.4,86.1,0,2,1.8,33.8,20.3
448.9,17.2,36.7,118.3,1,3,2.0,9.3,39.89
93.7,37.0,19.0,116.2,1,1,2.0,-1.5,8.54
629.6,31.6,45.6,106.3,0,3,2.25,8.7,56.23
231.5,95.8,40.5,89.2,1,4,2.0,23.8,26.87
38.2,44.1,29.8,103.4,0,2,2.0,13.5,3.25
371.7,7.1,38.2,93.4,0,5,2.2,38.4,31.54
206.1,37.0,25.3,100.1,1,5,1.8,16.3,20.72
140.6,21.6,39.3,105.2,1,3,1.8,31.5,12.93
422.0,91.3,23.6,122.0,0,5,1.8,23.0,48.34
328.8,18.5,35.5,95.2,0,1,1.8,30.7,27.92
13.7,66.8,40.6,102.3,1,4,1.8,-8.2,1.33
195.9,60.0,18.5,121.1,0,3,2.2,4.6,19.4
80.7,49.0,39.7,109.2,0,2,2.0,34.2,7.44
447.2,80.6,41.0,104.9,0,2,2.25,13.1,44.91
155.5,78.1,33.2,125.8,0,4,1.8,16.8,16.84
403.8,48.0,19.8,129.1,1,4,2.0,28.2,40.34
330.9,73.2,26.6,85.9,0,5,2.2,-7.5,36.32
672.8,94.9,37.3,119.4,0,4,2.0,34.4,73.6
552.1,89.9,41.9,106.0,0,5,1.8,25.1,62.59
458.9,95.9,39.3,91.6,0,2,2.0,-4.2,49.52
245.8,77.8,38.8,106.1,1,4,1.8,3.7,28.75
289.3,54.3,30.0,95.7,1,1,2.2,18.0,28.03
98.9,59.8,20.5,113.6,0,3,2.2,4.5,9.85
296.1,57.2,22.4,113.9,1,3,2.0,39.4,30.07
403.8,46.1,27.5,87.3,0,3,2.2,27.5,37.81
223.3,96.0,25.8,99.3,1,3,2.0,-4.3,26.34
186.0,32.7,49.3,119.2,1,4,2.0,24.5,17.58
540.1,92.0,18.3,96.5,0,1,1.8,28.9,56.45
220.6,36.6,43.0,86.1,1,2,2.2,18.8,20.5
639.1,36.0,24.6,90.8,0,1,2.0,10.7,55.65
425.3,52.7,33.9,121.0,1,3,2.2,3.7,43.59
637.3,32.8,37.4,103.3,0,5,2.25,-5.4,61.13
144.1,51.4,46.8,116.8,1,4,1.8,28.3,15.09
25.7,97.8,33.9,126.8,1,3,2.0,8.6,3.21
678.9,70.0,33.5,95.1,0,5,2.0,-7.2,73.41
32.3,67.7,29.8,93.2,1,2,2.0,25.0,3.47
625.6,49.3,45.8,86.9,0,3,2.25,29.1,59.12
487.9,73.0,29.0,89.2,1,1,1.8,23.9,50.59
438.9,17.9,39.4,121.2,1,5,2.0,36.0,40.46
211.3,89.0,26.3,120.6,0,5,2.2,-6.3,24.31
87.9,76.6,21.0,95.4,1,3,2.2,-2.4,9.64
38.7,5.7,30.1,96.2,0,1,1.8,19.8,3.31
459.3,25.4,40.6,104.1,0,3,2.0,24.7,40.02
500.6,14.7,22.6,108.7,1,1,1.8,-9.0,45.5
99.0,87.3,37.3,121.2,1,2,1.8,36.1,11.08
522.3,35.1,30.4,124.6,0,3,1.8,5.7,48.77
270.8,72.8,27.6,104.8,0,5,2.2,15.3,28.88
236.2,53.7,43.6,127.5,1,3,1.8,17.5,24.31
215.6,36.5,47.4,85.2,1,1,2.25,-0.3,20.53
285.5,62.4,35.7,89.8,0,3,2.0,-5.0,29.06
77.5,58.6,27.8,126.0,1,3,2.2,-6.0,7.96
560.7,57.1,26.9,122.3,0,4,2.25,20.2,55.19
111.9,56.3,27.5,117.8,0,1,2.2,14.4,10.59
26.9,31.6,22.1,89.9,0,5,2.2,-6.3,2.86
669.7,74.0,46.7,115.9,1,1,1.8,7.5,70.21
66.5,60.7,20.1,99.3,0,2,2.0,33.7,6.34
570.1,44.9,41.0,127.3,0,4,2.2,3.6,55.63
186.4,36.4,44.7,94.0,0,4,2.2,17.3,16.99
484.8,54.0,44.0,119.0,1,1,2.0,-7.8,48.01
680.1,39.9,35.5,111.5,0,4,1.8,33.3,65.45
424.2,6.9,28.7,89.6,1,5,2.25,26.7,37.62
497.2,84.1,19.8,111.0,0,4,2.0,25.9,53.21
531.4,58.7,48.2,95.0,1,3,2.0,32.9,54.25
465.8,96.9,39.0,123.3,1,5,1.8,26.7,56.46
494.6,40.8,36.6,128.5,1,3,2.2,-3.8,48.89
486.3,6.3,46.7,112.4,1,3,1.8,28.5,42.93
587.7,21.4,28.6,112.7,0,3,2.25,-3.1,52.51
116.7,61.0,39.2,109.0,0,3,1.8,25.1,11.76
470.8,91.9,47.6,98.8,0,5,1.8,33.4,53.59
64.7,98.0,45.1,115.8,1,4,2.2,26.7,7.27
120.4,76.7,48.6,124.8,0,1,1.8,12.7,12.0
455.2,60.2,20.6,96.0,1,2,1.8,19.6,47.09
437.2,50.9,29.3,126.7,0,2,2.25,36.1,40.34
550.5,54.1,47.3,100.1,1,3,2.2,22.5,55.0
693.9,84.0,26.8,125.9,0,3,1.8,3.8,76.44
478.9,11.7,28.1,86.1,0,1,2.2,-2.6,39.82
212.4,41.5,20.5,101.8,1,2,2.2,-6.5,20.84
593.5,63.6,36.6,126.4,0,5,2.2,-2.8,62.56
70.8,15.1,49.6,113.3,1,3,1.8,13.9,6.27
485.9,39.7,19.5,99.6,0,4,2.0,16.8,45.57
212.2,79.4,20.1,94.6,1,1,2.2,24.5,21.87
169.3,96.9,30.5,100.9,1,1,2.25,19.2,18.25
204.2,93.6,42.5,118.5,1,4,2.25,26.7,23.45
51.5,38.8,21.3,119.6,0,1,2.2,14.7,4.71
699.2,90.9,47.9,126.0,1,3,2.25,2.6,80.65
