distance_km,city_share_pct,avg_speed_city,avg_speed_hwy,ac_on,persons_in_car,tire_pressure_bar,outside_temp_c,fuel_used_l
645.3,20.0,22.9,121.7,1,1,2.25,33.2,55.97
416.4,37.4,21.6,119.8,1,4,1.8,7.1,41.8
17.1,8.0,22.6,89.5,0,4,1.8,0.2,1.76
638.5,83.3,49.0,104.7,1,1,2.25,-9.1,68.74
664.5,8.5,21.3,107.6,0,3,2.2,32.5,55.41
335.3,23.8,30.6,91.1,1,2,2.0,-6.5,30.62
562.0,97.5,42.9,101.2,0,4,2.2,37.1,61.98
613.1,17.1,28.6,88.6,1,1,2.25,20.1,52.7
517.2,82.4,27.8,94.3,1,5,2.25,32.4,59.18
55.8,49.1,36.4,86.6,1,4,2.25,8.2,5.65
537.1,50.6,49.5,98.7,1,3,2.2,28.3,53.5
244.3,58.3,24.7,94.1,1,2,2.25,34.9,24.12
632.9,62.7,22.4,96.2,0,2,1.8,-1.8,64.35
600.0,73.6,43.9,88.6,1,3,2.0,10.5,63.86
461.5,26.1,46.9,103.5,0,1,2.0,1.8,40.09
444.1,74.4,43.6,91.7,0,4,2.0,8.9,45.93
628.2,24.8,24.6,116.6,1,2,2.2,26.0,56.56
444.1,58.1,36.0,90.6,1,2,2.0,36.7,43.9
186.6,60.8,34.4,121.2,1,3,2.0,4.9,19.46
246.1,6.3,20.1,114.8,1,1,2.2,34.0,20.41
87.5,15.0,30.6,100.9,1,2,1.8,13.8,7.98
444.6,29.3,34.2,118.5,0,1,2.0,27.7,38.03
380.8,72.8,41.2,86.7,0,2,2.0,24.5,37.7
292.8,39.8,47.5,104.7,0,5,1.8,32.3,28.67
439.9,18.8,39.2,123.5,0,1,2.2,18.8,36.29
344.0,89.8,41.4,102.1,1,2,2.0,15.7,37.14
59.2,71.5,38.0,98.1,1,4,1.8,9.8,6.74
390.3,17.5,38.1,96.7,1,5,1.8,0.7,37.9
368.3,99.5,32.3,90.6,1,1,1.8,2.2,42.72
550.5,31.0,32.0,94.4,0,4,2.25,34.2,50.12
426.7,53.4,43.4,97.6,1,3,1.8,7.3,43.9
539.8,70.1,49.2,96.8,0,1,2.0,0.5,53.04
78.6,14.6,41.9,110.9,1,1,1.8,1.2,6.93
540.8,15.5,20.2,123.5,1,3,2.25,28.3,47.63
204.1,23.9,42.5,113.1,0,5,2.25,-1.9,18.98
540.5,84.8,43.0,123.7,0,1,2.25,13.2,53.62
657.7,26.0,26.9,101.0,1,1,2.2,13.6,57.94
698.1,57.7,42.6,93.0,0,1,2.25,30.1,64.38
51.7,46.9,33.0,85.4,0,1,1.8,13.6,4.83
371.9,26.8,27.4,126.2,1,1,2.2,-5.6,33.89
697.4,63.3,45.6,115.7,0,3,2.25,20.2,68.74
391.2,91.3,26.1,91.2,1,1,2.2,34.4,41.87
16.7,88.8,41.5,120.8,0,5,1.8,37.8,1.91
368.2,89.9,47.1,113.1,0,3,2.0,25.5,38.75
400.7,35.7,43.2,112.7,1,2,2.2,6.0,37.4
270.4,44.9,24.6,97.4,1,1,2.2,26.8,25.21
446.7,20.5,37.6,127.8,1,5,1.8,7.6,43.05
381.8,11.0,43.7,114.3,0,1,1.8,-3.3,33.1
677.1,66.7,27.6,126.6,0,1,2.25,38.1,63.84
48.7,86.3,18.3,126.1,0,4,2.25,17.7,4.94
229.1,28.9,19.9,105.4,0,2,2.25,-6.4,20.55
592.9,17.4,21.1,102.4,1,3,2.25,0.9,54.32
604.9,77.9,20.4,120.5,1,3,2.2,38.7,64.86
327.3,63.3,29.4,129.1,1,3,2.25,21.7,33.78
47.0,73.0,29.4,122.5,1,4,2.2,-0.8,5.16
622.0,89.8,39.5,112.3,0,4,2.0,26.0,67.18
206.4,60.5,45.0,126.0,1,1,1.8,31.7,21.03
696.7,30.4,30.1,85.9,0,5,1.8,14.8,66.67
331.8,59.4,49.0,100.9,0,5,2.2,3.2,34.78
234.4,14.6,45.4,121.3,0,5,2.2,-4.4,21.06
436.7,64.7,21.1,106.9,1,4,2.2,3.4,47.42
397.9,30.0,22.6,100.9,1,4,2.25,-7.6,39.06
69.1,44.9,41.8,113.9,0,3,2.2,27.2,6.24
209.2,70.2,33.5,87.6,0,5,2.25,22.9,21.83
216.5,34.6,34.3,112.9,1,1,2.25,15.1,19.82
62.5,50.4,23.9,108.3,0,5,2.25,-5.4,6.12
453.3,95.8,25.9,101.0,0,4,2.0,9.9,50.02
536.8,46.6,35.8,111.6,0,4,2.0,20.0,51.58
698.6,82.1,32.2,106.0,1,1,2.0,30.2,72.44
281.5,8.6,49.5,101.1,1,1,1.8,19.8,24.37
587.3,89.0,27.4,89.9,1,4,2.0,-8.0,68.64
567.1,33.2,24.7,121.8,1,4,1.8,14.9,55.71
130.2,69.4,23.9,98.5,0,5,2.2,29.3,13.33
646.3,7.2,24.2,122.0,0,2,2.25,31.0,52.26
363.2,5.5,33.2,87.0,0,3,2.0,13.3,29.81
301.7,23.0,22.3,118.3,1,3,1.8,35.0,27.97
138.2,60.4,47.2,102.6,0,3,2.0,12.6,13.73
260.2,35.0,19.6,119.2,0,3,2.2,33.7,23.79
624.1,73.3,39.7,92.8,1,3,2.0,0.3,68.58
183.8,76.4,35.8,91.4,0,4,1.8,14.7,19.48
93.0,21.1,18.5,103.7,0,5,2.25,12.7,8.4
280.5,8.0,45.2,112.4,0,4,1.8,23.9,24.65
463.8,16.9,43.1,89.4,1,3,2.0,-1.8,42.74
415.4,66.2,27.7,119.1,0,1,2.0,1.4,40.53
181.0,39.2,37.3,100.0,0,1,2.0,18.0,16.15
230.4,20.5,25.8,124.5,1,2,2.2,23.3,20.59
187.1,7.2,46.0,94.9,0,5,2.0,12.7,16.07
672.6,71.4,22.5,128.1,1,4,2.0,-7.2,74.78
288.3,45.0,30.3,89.7,0,1,2.0,-6.8,26.84
181.7,83.4,44.1,98.6,0,5,1.8,-1.2,20.66
588.1,33.2,33.1,122.2,0,4,2.2,26.4,53.91
89.2,52.1,32.9,125.2,0,2,1.8,21.8,8.55
432.7,64.5,23.4,115.7,0,3,1.8,39.4,44.15
492.6,51.4,40.5,88.3,1,5,2.25,33.5,51.14
538.9,41.1,26.9,129.9,0,5,2.0,32.6,51.39
544.9,55.2,44.9,123.9,1,3,1.8,-5.1,58.11
315.9,91.1,26.3,128.4,1,5,1.8,10.7,37.58
359.1,13.1,36.2,95.9,0,1,2.0,15.8,29.45
294.0,42.5,28.5,118.5,0,4,2.2,-8.5,28.32
360.5,50.2,32.3,127.1,1,4,2.25,0.2,37.5
29.1,54.8,42.3,105.1,0,4,1.8,28.4,2.8
407.9,85.3,19.7,113.0,1,4,2.2,2.3,47.1
222.2,56.7,33.3,115.9,1,5,2.2,19.2,23.36
260.2,23.3,36.5,126.8,0,5,2.2,-4.5,24.16
49.6,34.8,18.5,92.9,0,3,2.0,-8.8,4.36
241.6,77.1,24.5,109.9,0,4,1.8,-2.2,26.93
471.5,40.7,43.7,115.4,0,5,2.2,18.2,45.06
193.8,99.2,43.0,89.2,0,1,2.2,1.3,20.31
429.2,55.8,38.9,120.1,0,1,2.25,0.0,40.87
368.1,41.5,42.7,100.6,0,2,1.8,16.6,34.0
436.0,92.5,33.0,100.8,1,5,2.25,31.5,50.97
44.5,71.0,37.9,117.0,1,3,2.25,19.1,4.41
294.9,55.1,31.8,111.9,1,4,2.25,6.9,30.53
195.9,65.1,31.6,100.2,0,5,2.2,36.9,20.3
265.0,48.8,44.5,110.8,0,3,2.25,-1.7,25.49
282.2,93.8,19.2,118.6,1,2,2.0,-4.4,32.17
479.2,48.3,22.3,102.9,0,2,2.25,26.4,44.0
133.7,19.3,19.2,107.6,0,4,2.2,29.1,11.86
533.8,96.1,21.5,92.8,1,2,2.25,-1.3,60.97
261.0,99.1,18.7,122.7,1,5,2.25,12.0,31.47
305.9,46.2,32.8,115.2,1,4,2.2,34.6,30.56
351.9,74.9,22.8,100.5,1,2,2.0,21.9,36.84
352.0,16.2,46.6,103.6,0,3,2.0,21.1,29.96
527.3,75.0,39.4,121.7,1,1,1.8,22.4,55.28
690.5,94.9,39.3,96.1,1,4,2.0,-6.5,82.22
287.0,41.8,47.2,123.9,1,4,2.25,15.7,28.0
119.9,6.8,47.7,87.3,1,1,2.25,39.9,9.88
143.2,57.5,49.0,129.1,0,4,2.2,1.3,14.61
360.4,79.5,41.7,103.1,1,1,2.0,29.1,37.08
140.8,54.2,46.0,121.3,1,3,2.25,18.3,14.08
190.2,48.4,36.5,95.8,1,1,2.25,10.1,18.25
678.4,48.0,25.2,94.9,0,1,1.8,1.0,64.81
340.1,92.5,48.9,127.8,0,4,2.25,10.7,37.0
329.2,83.9,48.7,102.3,0,1,2.0,3.6,33.71
209.3,66.4,39.5,102.2,0,4,1.8,6.0,21.68
531.0,65.7,22.2,129.9,0,1,2.0,-3.2,51.91
277.5,44.1,22.0,98.5,1,2,1.8,37.2,27.11
84.4,30.9,35.6,102.9,0,3,1.8,4.6,7.84
246.9,71.6,18.1,129.0,1,2,1.8,22.8,26.24
102.6,70.9,31.9,110.9,1,5,2.2,11.0,11.57
495.5,60.6,32.8,105.5,0,4,2.25,-1.9,51.17
12.1,57.2,34.7,97.3,1,1,2.2,-6.5,1.15
652.0,9.4,23.4,101.5,1,1,2.25,-9.5,56.48
137.2,83.3,44.7,121.5,0,2,1.8,-6.2,14.49
164.6,35.4,25.5,114.4,0,3,2.0,9.4,15.11
414.3,56.0,33.6,110.0,1,3,2.0,-8.4,42.95
90.8,52.4,37.3,120.0,0,4,2.2,29.7,8.75
535.8,9.0,22.0,100.1,1,5,1.8,6.1,48.98
669.5,93.6,28.8,113.3,0,4,2.0,-1.9,75.66
192.6,11.7,26.6,128.2,1,2,2.25,-7.9,17.02
43.8,44.4,48.3,113.0,1,1,2.2,17.6,4.27
131.9,76.2,35.7,85.4,0,4,2.0,21.4,13.64
666.9,89.4,24.5,101.9,0,1,2.25,31.9,66.79
650.7,9.2,20.6,103.2,1,5,2.25,1.3,59.62
286.8,99.3,25.1,110.7,0,3,2.25,18.0,31.11
210.0,99.2,47.4,125.3,0,4,2.2,38.3,23.35
394.9,37.9,43.6,125.9,0,2,2.25,21.5,35.34
566.7,52.2,34.6,90.2,1,4,1.8,36.9,59.44
19.3,88.9,28.7,110.3,1,1,2.2,0.5,2.05
603.0,64.6,22.5,89.9,0,3,2.2,18.5,59.18
454.1,55.4,18.1,128.8,0,1,2.0,10.1,41.98
621.9,98.8,35.1,129.0,1,4,2.0,12.0,72.72
202.6,37.7,45.8,95.6,1,2,2.2,-6.1,19.58
377.3,27.8,20.9,86.2,0,2,2.2,23.4,32.59
450.2,42.5,43.8,118.4,1,4,2.25,16.1,44.58
463.5,72.4,18.8,98.5,0,3,2.0,-8.6,48.19
141.8,26.0,29.6,99.1,0,5,2.25,17.9,13.08
292.0,62.8,36.3,122.8,1,5,2.2,4.0,32.07
648.8,46.6,35.5,116.0,1,2,1.8,30.8,64.17
198.3,78.2,26.3,98.4,0,5,2.25,7.8,21.01
446.4,80.7,41.7,112.3,0,5,2.0,1.3,49.76
462.4,36.5,20.7,129.2,1,1,2.2,39.9,42.06
286.2,33.2,42.2,105.9,0,4,2.2,9.3,26.32
385.1,81.6,29.4,88.2,1,1,1.8,2.4,42.15
22.7,96.4,18.2,101.9,0,4,2.2,12.9,2.28
670.9,53.1,21.6,113.7,0,5,2.25,4.5,69.05
373.7,91.7,37.7,112.4,0,2,2.0,24.6,38.96
150.5,45.9,39.3,92.8,1,2,2.2,0.2,15.13
251.5,71.7,27.5,123.6,1,2,2.0,24.8,25.74
64.1,6.9,25.7,91.0,1,1,2.2,-6.3,5.48
30.3,20.5,24.2,113.3,0,3,2.2,35.5,2.64
501.2,98.5,30.2,125.2,0,1,2.2,12.5,51.51
586.7,9.1,35.2,105.0,1,5,1.8,20.5,54.15
272.1,75.6,40.6,105.6,1,3,1.8,39.1,29.96
436.4,94.9,38.8,121.8,1,4,1.8,28.8,51.64
497.2,82.2,39.4,104.1,1,4,2.25,31.8,55.43
18.9,20.5,24.3,96.5,1,4,1.8,20.8,1.58
170.8,98.1,49.6,103.7,0,1,2.0,2.1,18.32
67.8,36.4,41.1,101.6,0,5,2.0,10.0,6.48
402.1,15.2,42.1,102.1,0,1,1.8,5.4,33.67
600.4,76.2,46.9,89.1,0,2,2.2,22.4,59.56
429.9,36.7,22.1,85.7,1,4,2.2,-6.8,42.78
92.2,97.2,37.5,120.8,0,1,2.25,-6.7,9.87
58.3,78.4,32.8,101.0,0,2,1.8,24.5,5.8
158.3,37.8,29.4,121.3,1,2,2.2,16.6,14.61
156.8,93.5,43.6,111.5,1,5,2.25,30.7,18.61
456.6,72.6,28.6,97.9,0,3,2.0,29.0,46.33
412.1,96.6,24.2,102.9,0,5,2.25,32.6,46.4
431.6,87.5,21.6,123.2,1,1,2.2,12.6,45.71
582.9,25.9,35.0,112.3,0,1,2.0,9.5,49.53
404.4,35.7,49.6,98.8,1,4,1.8,8.5,40.39
299.3,43.2,47.6,88.0,0,5,1.8,4.4,30.66
472.4,47.2,49.8,86.1,1,5,2.0,30.4,48.36
243.5,100.0,28.5,117.3,1,2,2.0,29.3,27.31
357.9,55.0,25.3,87.1,0,5,2.2,23.7,35.86
74.9,20.2,22.6,112.5,0,2,2.2,5.4,6.62
425.8,24.2,23.3,85.9,0,2,1.8,17.1,37.92
406.9,40.3,45.4,123.8,1,3,1.8,14.7,40.17
661.7,61.6,35.1,127.3,1,1,2.2,27.3,65.27
351.3,43.2,44.2,95.9,0,5,2.0,25.1,33.68
175.2,22.5,29.7,99.1,0,5,2.25,0.5,16.29
574.2,29.2,42.6,99.7,0,4,2.2,27.8,52.2
160.7,88.5,42.3,86.0,0,5,2.2,32.4,17.74
582.8,42.3,32.0,118.8,0,2,2.25,16.7,52.46
259.1,71.8,35.3,99.4,0,1,2.2,9.9,24.66
685.0,86.7,39.4,99.8,0,3,1.8,7.8,73.62
377.3,29.1,38.4,112.3,1,3,2.25,-5.1,35.8
179.2,93.4,31.4,104.7,1,3,2.0,13.0,20.33
592.2,85.3,44.0,88.2,1,4,2.25,-8.5,68.38
135.2,9.0,18.7,113.3,0,3,2.0,3.6,11.77
402.8,98.9,47.9,96.3,1,1,2.2,6.0,43.67
27.2,78.2,21.3,97.7,0,4,2.2,26.2,2.58
406.4,35.2,30.0,101.5,0,1,2.25,6.0,35.4
316.8,93.0,37.6,108.9,0,5,1.8,2.9,37.39
286.2,48.1,24.0,108.0,0,2,1.8,18.2,26.83
279.4,41.7,32.3,85.2,0,5,2.0,37.5,26.86
591.4,59.6,21.4,99.0,1,4,2.2,37.5,61.4
441.1,14.0,32.9,116.1,1,3,2.0,-0.7,39.84
120.9,23.5,30.4,97.8,0,4,2.2,25.4,10.85
596.8,95.6,41.7,107.1,0,3,2.0,30.9,63.8
76.0,26.5,44.4,104.1,1,4,2.0,37.9,6.85
49.7,68.0,23.6,88.5,0,1,1.8,18.5,4.73
594.5,75.0,49.2,97.2,0,5,2.0,36.2,63.01
105.8,92.0,20.7,127.5,1,5,1.8,22.8,12.63
196.0,41.1,22.5,117.3,0,3,2.25,38.1,17.8
520.3,30.8,30.6,108.6,1,1,1.8,13.2,48.08
250.6,5.7,44.0,110.8,0,1,2.25,8.8,19.8
260.5,79.9,26.3,102.1,0,1,2.2,-0.8,26.55
447.3,39.4,34.9,110.1,0,1,2.25,5.2,39.26
658.0,28.5,33.5,126.3,1,2,2.0,13.7,59.44
212.4,12.3,24.9,124.5,1,5,2.25,14.1,19.38
188.6,10.6,48.3,106.5,1,2,2.2,21.1,16.3
13.9,94.7,23.3,123.4,0,2,2.25,10.1,1.66
656.7,95.7,48.7,119.8,1,4,2.25,8.5,76.02
429.4,43.2,31.9,106.9,0,2,2.0,-7.9,39.94
413.1,28.7,20.3,89.0,0,4,2.25,-5.4,38.41
314.7,14.8,35.6,106.1,1,5,2.0,25.5,29.02
295.2,88.5,29.6,122.5,0,5,1.8,17.3,33.45
461.2,82.3,27.9,97.3,0,4,2.25,-5.8,50.13
319.9,25.2,30.0,95.1,1,3,2.0,-7.1,30.31
698.2,30.5,45.3,101.4,0,2,2.25,35.1,60.96
152.6,65.9,27.4,117.3,0,5,2.2,-4.0,16.12
398.2,76.7,21.6,100.9,1,2,2.25,4.5,43.13
326.6,45.2,45.5,99.9,0,5,2.2,28.1,31.46
270.7,8.9,37.4,111.0,0,2,1.8,-9.7,23.62
448.3,19.4,24.6,109.3,1,5,1.8,-0.2,43.99
666.1,44.2,27.5,107.2,1,2,1.8,-9.3,67.49
484.6,73.8,32.6,86.7,1,2,2.2,-10.0,51.7
69.1,26.9,44.1,104.1,1,1,2.0,38.5,6.39
374.3,24.7,40.4,110.2,1,4,2.0,3.4,35.8
552.1,88.9,42.4,93.9,1,1,2.0,0.8,60.14
466.1,19.1,44.6,88.2,1,4,2.2,3.9,44.04
586.2,76.6,48.0,91.6,0,2,2.0,23.4,58.12
285.6,76.3,26.9,109.4,1,1,2.2,32.6,29.51
495.9,97.6,21.7,126.3,0,4,2.2,39.8,54.88
51.4,72.8,21.0,89.0,1,1,2.25,24.4,5.14
621.1,32.5,49.0,117.6,1,1,2.0,28.5,55.93
170.9,51.9,38.3,106.5,0,3,1.8,23.7,16.76
79.0,96.1,40.1,86.3,0,3,2.25,33.9,8.73
593.6,95.0,29.7,116.3,0,1,2.25,30.1,60.29
569.2,12.8,27.8,105.3,1,3,1.8,14.6,51.32
89.2,54.4,46.0,111.0,0,4,1.8,30.6,9.19
383.1,91.7,48.5,105.7,1,4,2.0,32.7,44.06
197.8,45.8,18.6,110.5,1,1,2.25,22.6,18.59
454.5,51.7,24.4,123.4,1,5,2.25,14.1,46.91
161.3,75.1,23.1,91.2,0,3,1.8,17.9,16.87
528.0,35.9,24.3,105.9,0,2,2.2,1.0,48.11
252.4,45.4,47.4,119.2,0,4,1.8,32.4,24.48
456.5,40.4,27.0,128.5,0,5,2.25,39.8,43.67
363.3,43.2,37.1,125.4,0,3,2.0,-0.1,34.98
299.7,40.7,22.2,114.1,1,5,2.0,8.2,30.1
503.3,99.1,43.1,128.3,1,2,2.0,16.2,56.3
426.4,18.0,35.4,88.8,1,5,2.25,38.6,39.29
186.7,81.2,33.8,95.8,1,4,2.0,-9.8,21.45
212.5,94.3,28.3,120.2,0,1,1.8,-9.0,23.14
541.8,14.7,38.8,111.2,0,4,2.2,-6.5,48.11
498.2,36.3,35.0,101.3,1,2,1.8,12.2,47.76
406.3,18.1,23.9,105.2,1,3,1.8,29.8,37.31
33.6,43.0,24.3,125.5,1,5,2.25,1.9,3.59
597.4,90.4,48.5,88.6,0,2,2.25,5.3,61.73
228.7,18.4,30.6,109.7,0,5,1.8,39.2,21.18
425.9,52.2,25.9,115.1,1,2,2.25,31.0,41.6
91.3,22.7,22.3,118.4,0,1,2.0,19.8,7.58
587.1,67.4,29.6,97.1,0,1,2.0,36.0,55.84
274.5,21.2,27.4,104.5,0,2,2.25,12.9,23.6
677.5,37.8,21.8,118.6,0,5,1.8,7.8,65.83
96.3,55.1,32.6,115.3,0,3,2.0,4.6,9.51
662.0,77.9,40.6,115.8,1,5,2.2,-7.6,76.79
172.5,23.4,28.0,89.4,0,1,2.2,14.1,14.41
366.9,90.0,44.9,119.1,1,2,2.2,11.7,39.79
36.5,74.9,44.6,114.9,1,1,2.0,7.6,3.92
75.6,87.7,47.4,92.7,0,2,2.0,-9.3,7.96
696.9,24.8,40.0,112.8,1,3,2.25,-9.8,65.33
697.9,21.2,23.5,120.9,0,3,2.0,28.3,60.62
426.2,25.2,18.6,116.6,1,5,2.0,16.3,40.25
455.6,10.2,32.0,108.3,1,2,2.0,20.6,39.02
656.7,13.1,49.8,110.9,1,4,2.25,38.9,58.81
140.9,82.9,24.0,105.9,1,4,2.25,-3.5,16.25
267.7,95.0,20.5,113.6,1,4,1.8,-2.4,32.76
62.9,31.9,31.4,91.9,1,1,1.8,32.4,5.73
187.5,39.4,24.6,86.6,1,3,2.25,28.3,17.95
288.5,40.5,25.9,116.8,0,4,2.2,-7.3,28.09
143.6,81.2,48.5,125.9,0,2,2.2,0.9,15.0
340.6,90.6,41.7,124.7,1,2,1.8,28.7,38.1
227.6,81.5,28.7,93.0,0,4,2.0,-3.1,24.58
369.1,45.4,40.2,117.2,0,1,2.25,-2.2,33.94
278.7,65.1,22.8,122.3,1,5,2.25,25.9,30.0
530.3,60.1,46.8,112.7,1,3,2.0,39.7,54.3
435.1,99.7,33.0,96.3,0,1,2.0,12.8,44.83
32.3,74.7,43.8,125.8,0,5,1.8,5.3,3.8
618.7,58.6,23.1,86.5,0,4,2.25,-7.6,63.23
670.6,47.4,19.1,114.7,0,1,2.2,36.2,60.28
269.5,64.6,38.8,118.7,1,3,2.25,18.9,27.99
190.5,35.6,20.1,117.6,1,3,2.0,25.9,17.77
59.7,65.1,28.1,119.2,1,2,1.8,-5.9,6.21
457.8,53.2,26.4,119.2,1,5,1.8,3.1,50.35
334.9,56.7,35.1,92.9,0,5,1.8,6.1,34.46
100.8,93.8,25.8,126.6,0,4,2.25,23.7,11.25
692.8,25.6,33.0,119.5,1,4,2.25,28.5,64.44
373.6,91.9,29.4,95.6,1,3,1.8,3.1,44.26
157.2,34.6,41.7,100.0,0,4,1.8,31.3,15.02
116.2,63.2,22.6,109.4,0,4,2.25,25.5,11.94
134.7,55.1,35.5,98.6,1,3,2.25,26.6,13.74
683.1,38.1,47.7,110.9,1,3,1.8,-1.3,68.88
268.8,92.0,21.6,117.2,0,5,2.2,37.1,29.65
684.7,35.8,27.4,123.8,0,5,2.25,-1.8,66.77
638.9,54.6,18.1,85.5,1,2,1.8,2.9,66.64
220.9,66.9,33.1,104.6,1,3,1.8,36.8,23.61
215.7,75.9,23.1,100.9,0,3,1.8,-5.2,23.33
386.7,29.7,25.5,125.5,0,5,2.2,7.9,35.73
668.0,7.7,18.3,90.6,1,3,2.0,0.6,59.3
618.9,24.3,44.7,129.1,0,5,2.0,-0.2,57.8
376.4,76.2,27.5,94.5,1,2,2.25,3.5,40.51
298.5,85.3,24.2,121.1,1,5,2.2,25.7,34.45
598.0,34.8,23.3,105.3,0,5,2.0,2.6,57.62
36.8,44.5,47.7,129.5,1,5,2.0,34.0,3.95
576.9,89.1,20.9,91.9,0,2,2.0,28.2,59.25
49.2,50.4,30.8,114.9,0,4,2.2,31.7,4.74
640.8,97.2,18.7,115.1,0,4,1.8,11.0,72.72
373.7,33.4,18.9,99.9,1,1,2.0,19.6,33.69
698.1,16.8,41.8,122.8,0,4,2.0,31.6,60.6
312.6,13.4,33.3,114.0,1,5,2.2,17.0,28.25
107.3,50.6,31.7,85.7,1,1,1.8,9.5,10.56
522.4,56.4,30.6,118.6,1,4,2.25,28.8,54.09
440.8,31.3,34.3,114.9,0,1,2.2,2.0,38.94
395.4,76.1,27.8,97.7,1,3,2.0,0.8,43.53
509.4,90.9,25.5,95.7,1,5,2.0,0.1,61.08
484.0,20.4,27.0,103.0,0,5,1.8,27.3,44.49
253.2,94.9,43.4,86.4,0,1,2.0,36.1,25.78
676.2,58.1,45.0,103.0,0,1,2.0,6.8,62.66
573.3,14.9,47.6,119.1,0,2,2.2,9.2,48.04
79.8,39.9,45.8,97.9,1,5,1.8,27.5,8.29
128.1,16.4,33.6,110.0,0,1,2.25,6.4,10.48
440.3,83.2,44.3,109.3,0,4,2.25,-1.8,48.06
193.0,65.0,30.4,120.7,1,3,1.8,13.7,20.77
246.8,13.1,29.2,115.4,1,2,2.2,3.0,21.77
394.3,39.1,18.5,124.8,1,3,2.0,16.3,37.52
401.5,96.8,36.7,113.3,0,5,2.2,16.1,45.07
163.6,45.6,26.6,86.8,1,1,1.8,31.1,15.78
514.0,26.1,41.0,118.7,0,4,2.2,13.9,46.24
64.4,94.5,20.5,101.4,1,1,2.0,37.6,6.97
376.3,62.7,49.6,95.5,0,3,1.8,24.2,38.03
85.5,25.4,28.3,124.0,1,3,2.25,-4.8,7.94
214.9,90.8,25.5,92.4,1,2,2.2,8.8,23.29
521.9,84.5,43.9,128.2,1,2,2.25,1.9,57.82
591.1,30.5,41.7,102.9,0,2,1.8,5.2,52.98
68.5,39.5,24.2,99.9,1,1,1.8,27.6,6.79
39.0,23.9,36.8,101.5,0,5,2.25,8.9,3.36
33.9,92.7,20.4,98.2,0,5,1.8,37.7,3.74
450.8,23.4,49.1,127.6,0,5,2.0,-5.4,42.24
118.2,31.0,35.0,94.3,1,3,1.8,3.8,11.43
557.9,38.1,26.0,118.2,1,4,2.2,-3.3,55.76
407.1,84.2,27.2,110.0,1,4,2.25,37.4,45.73
93.6,26.4,21.7,87.3,1,5,1.8,18.0,9.0
141.3,77.5,47.1,106.9,1,2,1.8,-8.7,15.71
291.3,18.8,19.6,103.7,0,1,1.8,-4.0,25.37
655.8,23.0,47.3,95.9,1,1,1.8,23.1,58.96
494.9,35.4,42.0,108.9,1,1,2.0,20.2,45.0
387.0,26.7,25.9,129.8,0,3,1.8,15.4,35.41
545.3,46.1,19.9,102.5,1,1,2.2,10.5,51.1
269.5,11.1,22.8,107.6,0,5,1.8,19.8,23.91
144.8,32.7,19.1,97.1,1,5,1.8,-3.7,14.64
659.2,37.7,32.9,88.5,0,1,2.0,9.2,57.68
82.3,83.5,19.5,105.1,1,2,2.25,23.6,8.56
459.9,88.3,47.8,121.0,1,4,1.8,1.0,54.87
294.2,70.3,41.1,105.5,0,1,2.2,1.7,28.98
402.4,22.6,29.7,120.5,1,4,1.8,33.7,38.23
25.6,86.8,44.3,122.6,1,3,1.8,16.4,2.76
368.7,73.9,30.1,102.1,0,2,2.2,-7.1,37.62
355.9,29.8,46.2,118.9,1,5,1.8,-1.3,36.12
475.3,32.2,38.1,108.6,1,5,2.25,20.4,46.28
107.0,60.7,42.6,123.7,0,3,2.2,13.1,10.68
594.4,37.7,41.3,117.4,0,1,1.8,19.8,53.51
607.0,18.1,49.2,128.9,0,4,1.8,29.7,54.78
217.8,26.1,19.6,124.3,1,5,2.0,12.3,20.46
48.9,73.2,41.1,89.5,1,5,2.2,38.4,5.64
590.1,81.3,35.7,121.6,1,1,2.2,7.8,61.08
331.3,19.4,49.3,121.8,1,1,1.8,7.0,29.2
309.8,30.2,39.3,87.1,1,2,2.0,-2.6,29.39
251.4,30.4,42.1,119.3,1,4,1.8,7.7,24.53
547.5,25.6,20.7,126.3,0,1,2.0,35.5,46.06
563.8,99.0,43.2,122.6,1,1,2.2,4.4,63.4
383.9,76.0,20.4,99.4,0,4,1.8,38.4,41.37
543.3,69.3,39.2,89.0,0,3,2.2,39.8,54.17
313.1,98.9,26.6,102.7,1,4,1.8,0.5,38.54
560.5,56.4,47.7,115.3,1,1,2.2,-2.3,55.78
443.7,98.1,26.8,85.8,1,1,1.8,29.3,49.4
578.3,71.7,23.4,96.3,0,2,2.0,4.7,58.39
252.7,47.9,23.8,110.9,0,2,2.2,39.7,23.18
497.2,81.0,38.5,103.2,0,1,2.2,13.2,48.96
315.8,69.9,27.7,85.9,1,1,2.0,-1.9,32.76
126.9,87.1,39.7,109.2,0,5,2.25,-3.9,14.38
687.3,90.2,39.8,129.5,1,1,1.8,37.6,75.21
673.0,91.3,23.0,126.9,1,1,2.2,4.4,74.29
126.0,15.8,21.3,126.5,1,5,2.25,18.2,11.81
113.9,40.3,21.9,113.8,1,5,1.8,16.0,11.4
521.2,67.4,21.6,109.0,1,5,1.8,-9.9,59.64
43.7,74.9,42.6,99.0,0,2,2.25,27.3,4.48
127.4,5.3,27.3,107.7,0,3,1.8,34.2,10.93
252.0,10.4,41.2,112.9,0,1,2.2,4.3,21.13
516.4,21.4,46.3,89.7,1,3,2.25,5.7,46.83
345.4,58.7,44.2,125.5,1,2,2.0,9.1,34.34
